original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor
MPXX14000255,MPXX14000255,Commerce,Servant Leadership LLC,Miscellaneous Order,Diversity & Comm,2013-10-10T11:54:24Z,2014-06-30T00:00:00Z,181.0,25000.0,10000.0,Servant Leadership LLC
0820556,082055602,Commerce,Sheward Partnership,Architect and Engineer Svcs,AMENDMENT TWO,2008-06-30T00:00:00Z,2014-12-31T00:00:00Z,365.0,1.7512527E7,1.744792683E7,Sheward Partnership
1320210,1320210,Commerce,Southwest Community Development Corporation,Housing & Economic Development,Commercial Corridor Clean,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,36000.0,15293.83,Southwest Community Development Corporation
1320158,132015801,Commerce,The Enterprise Center,Housing & Economic Development,Amendment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,125000.0,0.0,The Enterprise Center
MPXX14000230,MPXX14000230,Commerce,The Nyman  Group,Miscellaneous Order,Leadership Development,2013-08-27T14:10:10Z,2014-06-30T00:00:00Z,181.0,30000.0,2600.0,The Nyman  Group
1320169,132016901,Commerce,The Partnership CDC,Housing & Economic Development,Amendment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,75000.0,0.0,The Partnership CDC
1220492,122049201,Commerce,TranSystems Corporation Consultants of PA,Architect and Engineer Svcs,RENEWAL ONE,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,150000.0,37900.38,TranSystems Corporation Consultants of PA
1120423,112042302,Commerce,URS Corporation,Architect and Engineer Svcs,RENEWAL TWO,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,531369.97,490032.77,URS Corporation
1020466,102046603,Commerce,"Unison Consulting, Inc.",General Consultant Services,RENEWAL THREE,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,125000.0,0.0,"Unison Consulting, Inc."
MPXX14000037,MPXX14000037,Commerce,"University of Pennsylvania, Trustees of the",Miscellaneous Order,Emp. Assist. Prog.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,25000.0,0.0,"University of Pennsylvania, Trustees of the"
1120533,112053302,Commerce,Urban Affairs Coalition,General Consultant Services,Home Buy Now,2013-03-22T00:00:00Z,2014-03-21T00:00:00Z,80.0,0.0,0.0,Urban Affairs Coalition
1320223,132022301,Commerce,"Urban Engineers, Inc.",Architect and Engineer Svcs,RENEWAL ONE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,150000.0,0.0,"Urban Engineers, Inc."
0320500,032050011,Commerce,Vanasse Hangen Brustlin (VHB),General Consultant Services,AMENDMENT 11,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,0.0,0.0,Vanasse Hangen Brustlin (VHB)
MPXX14000090,MPXX14000090,Commerce,Walk Safely Training Group,Miscellaneous Order,HIGH VOLTAGE SAFETY,2013-07-09T10:07:50Z,2014-06-30T00:00:00Z,181.0,25000.0,0.0,Walk Safely Training Group
1420315,1420315,Commerce,"Weston Solutions, Inc",Architect and Engineer Svcs,ENVIRONMENTAL ENG CONSULT,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,273.0,400000.0,0.0,"Weston Solutions, Inc"
1320157,132015701,Commerce,Women's Business Development Center,Housing & Economic Development,Amendment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,75000.0,0.0,Women's Business Development Center
MPXX14000177,MPXX14000177,Commerce,Worklife Connection LLC,Miscellaneous Order,Leadership Cust Ser,2013-08-16T11:52:45Z,2014-06-30T00:00:00Z,181.0,30000.0,0.0,Worklife Connection LLC
1220296,122029602,Commerce,"Zweig, Ramick,& Associates",Accounting and Auditing Svcs,RENEWAL TWO,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,70000.0,26552.25,"Zweig, Ramick,& Associates"
1320696,1320696,Division Of Technology,Acclaim Systems Inc.,Computer and Information Svcs,Lobbying Software,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,150688.74,0.0,Acclaim Systems Inc.
0920388,092038804,Division Of Technology,Acumen Group Incorporated,Computer and Information Svcs,Law Document Mgmt System,2013-05-15T00:00:00Z,2014-05-14T00:00:00Z,134.0,0.0,146697.11,Acumen Group Incorporated
1120618,112061803,Division Of Technology,"AskReply, Inc. dba B2Gnow",Computer and Information Svcs,Electronic Registry,2013-06-30T00:00:00Z,2014-06-29T00:00:00Z,180.0,43000.0,34485.98,"AskReply, Inc. dba B2Gnow"
1120418,112041803,Division Of Technology,"Azavea, Inc",Computer and Information Svcs,ULRS/GeoSpatial,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,75000.0,0.0,"Azavea, Inc"
1320143,132014301,Division Of Technology,"Azavea, Inc",Computer and Information Svcs,Stormwater Billing,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,1201235.0,189978.56,"Azavea, Inc"
1120616,112061602,Division Of Technology,Blue Heron Consulting,Computer and Information Svcs,Basis2 Consulting Svcs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,508000.0,133382.5,Blue Heron Consulting
MPXX14000092,MPXX14000092,Division Of Technology,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support,2013-07-10T13:14:08Z,2014-06-30T00:00:00Z,181.0,10000.0,0.0,Bogom Computer Solutions
MPXX14000250,MPXX14000250,Division Of Technology,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support-Water,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,10000.0,0.0,Bogom Computer Solutions
1320732,1320732,Division Of Technology,"CBG Communications, Inc.",General Consultant Services,Cable TV Consulting,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,154000.0,107090.1,"CBG Communications, Inc."
1120430,112043003,Division Of Technology,CDI IT Solutions,Computer and Information Svcs,Phila.gov,2013-01-31T00:00:00Z,2014-01-30T00:00:00Z,30.0,0.0,0.0,CDI IT Solutions
1120569,112056903,Division Of Technology,CDI IT Solutions,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2014-11-29T00:00:00Z,333.0,850000.0,350197.36,CDI IT Solutions
1420233,1420233,Division Of Technology,Cellco Partnership d/b/a Verizon Wireless,Computer and Information Svcs,Public Safety Mobile Svcs,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,243.0,1300000.0,401175.92,Cellco Partnership d/b/a Verizon Wireless
1320559,1320559,Division Of Technology,"Ciright Automation, LLC",Computer and Information Svcs,Youth Violence Reduction,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,48900.0,45350.0,"Ciright Automation, LLC"
1120476,112047603,Division Of Technology,"Cognis IT Advisors, LLC",Computer and Information Svcs,Public Computing Centers,2013-02-15T00:00:00Z,2014-02-14T00:00:00Z,45.0,62000.0,62000.0,"Cognis IT Advisors, LLC"
1120375,112037502,Division Of Technology,"Cogsdale Holdings, Ltd",Computer and Information Svcs,FAMIS Performance Exec.,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,116800.0,116800.0,"Cogsdale Holdings, Ltd"
1320681,1320681,Division Of Technology,"Computronix (U.S.A.), Inc.",Computer and Information Svcs,eClipse Project,2013-04-01T00:00:00Z,2016-03-31T00:00:00Z,821.0,4118758.0,0.0,"Computronix (U.S.A.), Inc."
MPXX14000093,MPXX14000093,Division Of Technology,"Cuskey, Ipsen & McCall Consultants, Inc.",Miscellaneous Order,ISIS/BMIS App,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,15000.0,0.0,"Cuskey, Ipsen & McCall Consultants, Inc."
MPXX14000196,MPXX14000196,Division Of Technology,Dave Tavani Freelance Photography,Miscellaneous Order,School Funding Video,2013-09-03T13:36:31Z,2014-06-30T00:00:00Z,181.0,1500.0,1266.47,Dave Tavani Freelance Photography
1020548,102054804,Division Of Technology,Decisive Business Systems,Computer and Information Svcs,Project Managment Support,2013-02-12T00:00:00Z,2014-02-11T00:00:00Z,42.0,130000.0,46097.0,Decisive Business Systems
1020614,102061403,Division Of Technology,"EIS Technologies, Inc",Computer and Information Svcs,Report Writer for Oracle,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,18900.0,17325.0,"EIS Technologies, Inc"
1220311,122031102,Division Of Technology,"Electec, Incorporated",Computer and Information Svcs,Voting System Upgrade,2013-08-15T00:00:00Z,2014-08-14T00:00:00Z,226.0,389650.0,389650.0,"Electec, Incorporated"
1120221,112022104,Division Of Technology,Engility Corporation,Computer and Information Svcs,IT Network Security,2013-08-17T00:00:00Z,2014-08-16T00:00:00Z,228.0,629340.0,0.0,Engility Corporation
1320566,132056601,Division Of Technology,Engility Corporation,Computer and Information Svcs,Computer Forensic Inves,2012-12-15T00:00:00Z,2013-12-14T00:00:00Z,0.0,300005.0,155551.0,Engility Corporation
1120467,112046705,Division Of Technology,Equinoxys Inc,Computer and Information Svcs,Oracle HRIS Consulting,2013-02-04T00:00:00Z,2014-02-03T00:00:00Z,34.0,535000.0,106700.0,Equinoxys Inc
1020486,102048603,Division Of Technology,"Essential Management Solutions, LLC",General Consultant Services,911 Wire Plan Mgmt,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,895975.0,223607.5,"Essential Management Solutions, LLC"
MPXX14000247,MPXX14000247,Division Of Technology,"Excipio Consulting, LLC",Miscellaneous Order,Data Center Assessment,2013-10-08T16:25:29Z,2014-06-30T00:00:00Z,181.0,28760.0,17256.0,"Excipio Consulting, LLC"
1320598,1320598,Division Of Technology,"Fairfax Imaging, Inc.",Computer and Information Svcs,New Cashiering System,2013-06-30T00:00:00Z,2014-12-31T00:00:00Z,365.0,1371072.0,0.0,"Fairfax Imaging, Inc."
1120357,112035702,Division Of Technology,FreeLibrary of Philadelphia Foundation,Computer and Information Svcs,Public Computer Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,151666.71,FreeLibrary of Philadelphia Foundation
1120600,112060003,Division Of Technology,Gartner Inc.,Computer and Information Svcs,Research & Advisory Svcs,2013-05-06T00:00:00Z,2014-05-05T00:00:00Z,125.0,141900.0,141900.0,Gartner Inc.
1120443,112044302,Division Of Technology,"Information Consulting Services of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Management Svcs,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,24.0,375000.0,71462.0,"Information Consulting Services of Delaware Valley, Inc"
0920625,092062507,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,Computer Consulting,2013-09-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,72417.0,46716.45,"Information Services Partner, Inc."
1020122,102012206,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,ACIS/eContract Maint,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,131000.0,91542.0,"Information Services Partner, Inc."
1320591,1320591,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,31.0,621211.2,540982.7,"Information Services Partner, Inc."
1420291,1420291,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,Basis2 Prog & Consulting,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,334.0,289170.0,0.0,"Information Services Partner, Inc."
1120648,112064802,Division Of Technology,"Integrated Bank Technology, Inc.",Computer and Information Svcs,Cashiering System Support,2013-06-19T00:00:00Z,2014-06-18T00:00:00Z,169.0,175000.0,175000.0,"Integrated Bank Technology, Inc."
1220176,122017602,Division Of Technology,J & B Software,Computer and Information Svcs,Transaction Mgmt System,2013-07-28T00:00:00Z,2014-07-27T00:00:00Z,208.0,68506.0,54951.79,J & B Software
MPXX14000299,MPXX14000299,Division Of Technology,"Jarvus Innovations, LLC",Miscellaneous Order,API Management Solution,2013-12-18T10:45:40Z,2014-06-30T00:00:00Z,181.0,5000.0,0.0,"Jarvus Innovations, LLC"
1120572,112057202,Division Of Technology,"Keystone Computer Associates, Inc.",Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,0.0,350000.0,110567.0,"Keystone Computer Associates, Inc."
1120572,112057203,Division Of Technology,"Keystone Computer Associates, Inc.",Computer and Information Svcs,Staff Augmentation,2013-09-01T00:00:00Z,2014-11-29T00:00:00Z,333.0,350000.0,55600.0,"Keystone Computer Associates, Inc."
1020384,102038404,Division Of Technology,Knowledge Solutions International,Computer and Information Svcs,Citywide IT Training,2012-11-02T00:00:00Z,2013-11-01T00:00:00Z,0.0,100000.0,61645.0,Knowledge Solutions International
1120434,112043402,Division Of Technology,LockWorks LLC,Computer and Information Svcs,Lock and Track,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,189000.0,79887.5,LockWorks LLC
1120573,112057303,Division Of Technology,M F R Consultants Inc.,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,0.0,600000.0,241054.5,M F R Consultants Inc.
1120573,112057304,Division Of Technology,M F R Consultants Inc.,Computer and Information Svcs,Staff Augmentation,2013-09-01T00:00:00Z,2014-11-29T00:00:00Z,333.0,250000.0,0.0,M F R Consultants Inc.
1120371,112037102,Division Of Technology,Media Mobilizing Project,Computer and Information Svcs,Public Computer Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,197535.25,Media Mobilizing Project
1220427,122042703,Division Of Technology,"MetaSource, LLC",Computer and Information Svcs,City Scanning Services,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,555000.0,143331.59,"MetaSource, LLC"
1020385,102038503,Division Of Technology,"Michael Anthony Associates, Inc.",Computer and Information Svcs,Pension Business Process,2012-11-02T00:00:00Z,2013-11-01T00:00:00Z,0.0,0.0,102190.0,"Michael Anthony Associates, Inc."
1020385,102038504,Division Of Technology,"Michael Anthony Associates, Inc.",Computer and Information Svcs,Pension Business Process,2013-11-02T00:00:00Z,2014-02-02T00:00:00Z,33.0,131250.0,0.0,"Michael Anthony Associates, Inc."
1120574,112057403,Division Of Technology,Modis,Computer and Information Svcs,Staff Augmentation,2012-04-15T00:00:00Z,2013-11-29T00:00:00Z,0.0,1350000.0,923355.05,Ajilon LLC dba Ajilon Consulting
1120574,112057403,Division Of Technology,Modis,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,0.0,1100000.0,629104.3,Ajilon LLC dba Ajilon Consulting
1120574,112057404,Division Of Technology,Modis,Computer and Information Svcs,Staff Augmentation,2013-09-01T00:00:00Z,2014-11-29T00:00:00Z,333.0,350000.0,25760.0,Ajilon LLC dba Ajilon Consulting
1120470,112047002,Division Of Technology,New America Foundation,Computer and Information Svcs,Public Computing Center,2013-01-17T00:00:00Z,2014-01-16T00:00:00Z,16.0,0.0,0.0,New America Foundation
0920725,092072505,Division Of Technology,Official Payments Corp.,Computer and Information Svcs,ePay Processing System,2013-03-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,0.0,Official Payments Corp.
1020351,102035103,Division Of Technology,OnLine Consulting,Computer and Information Svcs,Citywide IT Training,2012-10-12T00:00:00Z,2013-10-11T00:00:00Z,0.0,100000.0,9583.5,OnLine Consulting
1220400,122040001,Division Of Technology,"POWER Engineers, Inc.",Computer and Information Svcs,Consult Svc Urban Forestr,2013-01-09T00:00:00Z,2014-01-08T00:00:00Z,8.0,0.0,0.0,"POWER Engineers, Inc."
1120368,112036802,Division Of Technology,People's Emergency Center,Computer and Information Svcs,Public Computing Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,335785.47,People's Emergency Center
1120444,112044402,Division Of Technology,Peripheral Systems Inc.,Computer and Information Svcs,Basis2 Documentation,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,24.0,65000.0,18027.05,Peripheral Systems Inc.
MPXX14000008,MPXX14000008,Division Of Technology,Peripheral Systems Inc.,Miscellaneous Order,Combined Campaign,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,15000.0,1306.5,Peripheral Systems Inc.
1120367,112036702,Division Of Technology,Philadelphia  FIGHT,Computer and Information Svcs,Public Computing Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,698757.56,Philadelphia  FIGHT
1120358,112035802,Division Of Technology,Philadelphia Opportunities Industrialization Center,Computer and Information Svcs,Public Computing Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,0.0,0.0,0.0,Philadelphia Opportunities Industrialization Center
1220457,122045701,Division Of Technology,Pictometry International Corp.,Computer and Information Svcs,Oblique,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,59.0,109508.0,115245.0,Pictometry International Corp.
1420261,1420261,Division Of Technology,Priority Dispatch Corp,Computer and Information Svcs,EMS/911 Call Priorities,2013-08-12T00:00:00Z,2014-08-11T00:00:00Z,223.0,447335.0,42500.0,Priority Dispatch Corp
1120395,112039502,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Maintenance,2012-12-10T00:00:00Z,2013-12-09T00:00:00Z,0.0,390000.0,390000.0,Prophecy Americas Inc
1120395,112039503,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Maintenance,2013-12-10T00:00:00Z,2014-12-09T00:00:00Z,343.0,390000.0,390000.0,Prophecy Americas Inc
1120442,112044202,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Software Consultin,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,24.0,225000.0,0.0,Prophecy Americas Inc
1120271,112027103,Division Of Technology,Quality Systems International Corp. (QSI),Computer and Information Svcs,Lab Info Mgmt System,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,212.0,36100.0,38750.0,Quality Systems International Corp. (QSI)
1020487,102048704,Division Of Technology,"RCC Consultants, Inc.",General Consultant Services,800MHz Radio System,2012-12-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,468683.47,38024.56,"RCC Consultants, Inc."
1020506,102050604,Division Of Technology,"RCI Technologies, Inc",Computer and Information Svcs,CAD Project Mgmt,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,97280.0,95472.5,"RCI Technologies, Inc"
MPXX14000094,MPXX14000094,Division Of Technology,Route Smart Technologies,Miscellaneous Order,Software Support,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,12607.0,12607.0,Route Smart Technologies
1120626,112062603,Division Of Technology,Smart Information Management Systems Inc.,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,0.0,700000.0,567843.5,Smart Information Management Systems Inc.
1120626,112062604,Division Of Technology,Smart Information Management Systems Inc.,Computer and Information Svcs,Staff Augmentation,2013-09-01T00:00:00Z,2014-11-29T00:00:00Z,333.0,450000.0,7680.0,Smart Information Management Systems Inc.
1220388,122038801,Division Of Technology,"Software AG USA, Inc.",Computer and Information Svcs,Software AG Technical Ser,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,0.0,439241.52,439241.52,"Software AG USA, Inc."
1320761,1320761,Division Of Technology,Spider Networks Inc,Computer and Information Svcs,Basis2 SW Consulting,2013-06-05T00:00:00Z,2014-06-04T00:00:00Z,155.0,204000.0,101286.0,Spider Networks Inc
1120614,112061402,Division Of Technology,Starpoint Solutions LLC,Computer and Information Svcs,Basis2 Consulting Svcs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,151.0,400000.0,111944.87,Starpoint Solutions LLC
1120406,112040602,Division Of Technology,SunGard Availability Services LP,Computer and Information Svcs,Disaster Recovery Service,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,90.0,45252.0,23226.0,SunGard Availability Services LP
MPXX14000124,MPXX14000124,Division Of Technology,Telvue Corporation,Miscellaneous Order,Internet Streaming Svc,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,7500.0,6720.0,Telvue Corporation
1220577,122057701,Division Of Technology,The Athenaeum of Philadelphia,Computer and Information Svcs,Citywide Scanning Svcs,2013-05-18T00:00:00Z,2014-05-17T00:00:00Z,137.0,0.0,0.0,The Athenaeum of Philadelphia
1420393,1420393,Division Of Technology,Unisys  Corporation,Computer and Information Svcs,Philly311 CRM Solution,2013-12-27T00:00:00Z,2014-12-26T00:00:00Z,360.0,3123776.3,0.0,Unisys  Corporation
1320659,1320659,Division Of Technology,West Publishing Corporation  d/b/a West Group,Computer and Information Svcs,Online Legal Services,2013-05-01T00:00:00Z,2017-04-30T00:00:00Z,1216.0,2281702.0,214950.5,West Publishing Corporation  d/b/a West Group
1120449,112044902,Division Of Technology,Xerox Corporation,Computer and Information Svcs,Water Bill Design Service,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,31.0,25000.0,0.0,Xerox Corporation
MPXX14000032,MPXX14000032,Finance,A J Fanelli,Miscellaneous Order,Hearing Master,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,181.0,20000.0,8220.0,A J Fanelli
