original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
MPXX14000016,MPXX14000016,Commerce,"Philadelphia Animal Hospital, P.C.",Miscellaneous Order,Veterinarian Services,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,25000.0,20493.0,"Philadelphia Animal Hospital, P.C."
1120386,112038603,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,Storefront Imp,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,470000.0,470000.0,Philadelphia Industrial Development Corporation
1220499,122049901,Commerce,Philadelphia Industrial Development Corporation,General Consultant Services,Geotechnical Services,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,0,250000.0,250000.0,Philadelphia Industrial Development Corporation
1220514,122051402,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 8,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,244,0.0,0.0,Philadelphia Industrial Development Corporation
1220627,122062701,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 9,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,30,0.0,0.0,Philadelphia Industrial Development Corporation
1320607,132060701,Commerce,Philadelphia Industrial Development Corporation,General Consultant Services,Food Distribution Ctr Dem,2013-11-01T00:00:00Z,2014-10-31T00:00:00Z,214,0.0,0.0,Philadelphia Industrial Development Corporation
MPXX14000004,MPXX14000004,Commerce,"Professional Health Services, Inc",Miscellaneous Order,Occupational Health Svc.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,7000.0,"Professional Health Services, Inc"
MPXX14000363,MPXX14000363,Commerce,"Protocol Partners-Washington Center for Protocol, Inc.",Miscellaneous Order,Internal Biz Etiquette,2014-03-07T00:00:00Z,2014-06-30T00:00:00Z,91,32000.0,0.0,"Protocol Partners-Washington Center for Protocol, Inc."
MPXX14000112,MPXX14000112,Commerce,"Real Asset Management, Inc.",Miscellaneous Order,HOSTED FIXED ASSET MGMT,2013-07-12T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,0.0,"Real Asset Management, Inc."
MPXX14000269,MPXX14000269,Commerce,"SCB Services, LLC",Miscellaneous Order,HR Consulting,2013-11-06T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,0.0,"SCB Services, LLC"
MPXX14000274,MPXX14000274,Commerce,"SRC Aviation, LLC",Miscellaneous Order,Safety Risk Mgt Facilitat,2013-11-13T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,0.0,"SRC Aviation, LLC"
1120426,112042602,Commerce,Schuylkill River Development Corporation,General Consultant Services,Schuykill Banks Dev,2013-01-19T00:00:00Z,2014-01-18T00:00:00Z,0,0.0,0.0,Schuylkill River Development Corporation
1120426,112042603,Commerce,Schuylkill River Development Corporation,General Consultant Services,Schuylkill Banks,2014-01-19T00:00:00Z,2015-01-18T00:00:00Z,293,0.0,0.0,Schuylkill River Development Corporation
MPXX14000255,MPXX14000255,Commerce,Servant Leadership LLC,Miscellaneous Order,Diversity & Comm,2013-10-10T00:00:00Z,2014-06-30T00:00:00Z,91,25000.0,15000.0,Servant Leadership LLC
MPXX14000306,MPXX14000306,Commerce,"Shapiro Commuications, LLC",Miscellaneous Order,Customer,2013-12-20T00:00:00Z,2014-06-30T00:00:00Z,91,10000.0,0.0,"Shapiro Commuications, LLC"
820556,82055602,Commerce,Sheward Partnership,Architect and Engineer Svcs,AMENDMENT TWO,2008-06-30T00:00:00Z,2014-12-31T00:00:00Z,275,1.7512527E7,1.751189381E7,Sheward Partnership
MPXX14000325,MPXX14000325,Commerce,SkillPath,Miscellaneous Order,Trn Ser Warehouse Proced,2014-01-16T00:00:00Z,2014-06-30T00:00:00Z,91,5000.0,0.0,SkillPath
1320210,132021001,Commerce,Southwest Community Development Corporation,Housing & Economic Development,Amendment FY 14,2014-01-01T00:00:00Z,2014-06-30T00:00:00Z,91,18000.0,0.0,Southwest Community Development Corporation
1320158,132015801,Commerce,The Enterprise Center,Housing & Economic Development,Amendment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,125000.0,43853.34,The Enterprise Center
1320187,132018701,Commerce,The Enterprise Center,Housing & Economic Development,Amendment FY14,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,60000.0,5576.77,The Enterprise Center
MPXX14000230,MPXX14000230,Commerce,The Nyman  Group,Miscellaneous Order,Leadership Development,2013-08-27T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,6929.0,The Nyman  Group
1320169,132016901,Commerce,The Partnership CDC,Housing & Economic Development,Amendment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,75000.0,43536.07,The Partnership CDC
1220492,122049202,Commerce,TranSystems Corporation Consultants of PA,Architect and Engineer Svcs,RENEWAL TWO,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,275,150000.0,0.0,TranSystems Corporation Consultants of PA
1120423,112042303,Commerce,URS Corporation,Architect and Engineer Svcs,RENEWAL THREE,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,275,300000.0,0.0,URS Corporation
MPXX14000037,MPXX14000037,Commerce,"University of Pennsylvania, Trustees of the",Miscellaneous Order,Emp. Assist. Prog.,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,25000.0,8835.0,"University of Pennsylvania, Trustees of the"
1120533,112053302,Commerce,Urban Affairs Coalition,General Consultant Services,Home Buy Now,2013-03-22T00:00:00Z,2014-03-21T00:00:00Z,0,0.0,0.0,Urban Affairs Coalition
1320159,132015901,Commerce,Urban Affairs Coalition,Housing & Economic Development,Amendment FY14,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,125000.0,72766.77,Urban Affairs Coalition
1320223,132022301,Commerce,"Urban Engineers, Inc.",Architect and Engineer Svcs,RENEWAL ONE,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,150000.0,0.0,"Urban Engineers, Inc."
320500,32050011,Commerce,Vanasse Hangen Brustlin (VHB),General Consultant Services,AMENDMENT 11,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,0.0,0.0,Vanasse Hangen Brustlin (VHB)
1320551,132055101,Commerce,Villiage of Arts & Humanities,Housing & Economic Development,Amendment FY14,2013-09-01T00:00:00Z,2014-06-30T00:00:00Z,91,35000.0,0.0,Villiage of Arts & Humanities
MPXX14000090,MPXX14000090,Commerce,Walk Safely Training Group,Miscellaneous Order,HIGH VOLTAGE SAFETY,2013-07-09T00:00:00Z,2014-06-30T00:00:00Z,91,25000.0,0.0,Walk Safely Training Group
1320156,132015601,Commerce,Welcoming Center for New Pennsylvanians,Housing & Economic Development,Amendment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,125000.0,37516.91,Welcoming Center for New Pennsylvanians
1420361,1420361,Commerce,Welcoming Center for New Pennsylvanians,General Consultant Services,52nd Street Sidewalk Vend,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,75000.0,0.0,Welcoming Center for New Pennsylvanians
1420315,1420315,Commerce,"Weston Solutions, Inc",Architect and Engineer Svcs,ENVIRONMENTAL ENG CONSULT,2013-10-01T00:00:00Z,2014-09-30T00:00:00Z,183,400000.0,17640.88,"Weston Solutions, Inc"
1320157,132015701,Commerce,Women's Business Development Center,Housing & Economic Development,Amendment,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,75000.0,23357.76,Women's Business Development Center
1320155,132015501,Commerce,Women's Opportunities Resource Center,Housing & Economic Development,Amendment FY 14,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,75000.0,6019.15,Women's Opportunities Resource Center
MPXX14000177,MPXX14000177,Commerce,Worklife Connection LLC,Miscellaneous Order,Leadership Cust Ser,2013-08-16T00:00:00Z,2014-06-30T00:00:00Z,91,30000.0,5950.0,Worklife Connection LLC
1220296,122029602,Commerce,"Zweig, Ramick,& Associates",Accounting and Auditing Svcs,RENEWAL TWO,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,70000.0,32062.25,"Zweig, Ramick,& Associates"
1320696,1320696,Division Of Technology,Acclaim Systems Inc.,Computer and Information Svcs,Lobbying Software,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,0,150688.74,50018.48,Acclaim Systems Inc.
920388,92038804,Division Of Technology,Acumen Group Incorporated,Computer and Information Svcs,Law Document Mgmt System,2013-05-15T00:00:00Z,2014-05-14T00:00:00Z,44,0.0,184697.68,Acumen Group Incorporated
1120618,112061803,Division Of Technology,"AskReply, Inc. dba B2Gnow",Computer and Information Svcs,Electronic Registry,2013-06-30T00:00:00Z,2014-06-29T00:00:00Z,90,43000.0,48235.97,"AskReply, Inc. dba B2Gnow"
1120418,112041803,Division Of Technology,"Azavea, Inc",Computer and Information Svcs,ULRS/GeoSpatial,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,75000.0,15829.54,"Azavea, Inc"
1320143,132014301,Division Of Technology,"Azavea, Inc",Computer and Information Svcs,Stormwater Billing,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,1201235.0,331421.02,"Azavea, Inc"
1120616,112061602,Division Of Technology,Blue Heron Consulting,Computer and Information Svcs,Basis2 Consulting Svcs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,61,508000.0,222132.5,Blue Heron Consulting
MPXX14000092,MPXX14000092,Division Of Technology,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support,2013-07-10T00:00:00Z,2014-06-30T00:00:00Z,91,10000.0,0.0,Bogom Computer Solutions
MPXX14000250,MPXX14000250,Division Of Technology,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support-Water,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,10000.0,0.0,Bogom Computer Solutions
1320732,1320732,Division Of Technology,"CBG Communications, Inc.",General Consultant Services,Cable TV Consulting,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,0,154000.0,130626.72,"CBG Communications, Inc."
1120430,112043003,Division Of Technology,CDI IT Solutions,Computer and Information Svcs,Phila.gov,2013-01-31T00:00:00Z,2014-01-30T00:00:00Z,0,0.0,0.0,CDI IT Solutions
1120569,112056903,Division Of Technology,CDI IT Solutions,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2014-11-29T00:00:00Z,243,850000.0,471471.86,CDI IT Solutions
1420233,1420233,Division Of Technology,Cellco Partnership d/b/a Verizon Wireless,Computer and Information Svcs,Public Safety Mobile Svcs,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,153,1300000.0,628398.22,Cellco Partnership d/b/a Verizon Wireless
1320559,132055901,Division Of Technology,"Ciright Automation, LLC",Computer and Information Svcs,Youth Violence Reduction,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,244,48900.0,0.0,"Ciright Automation, LLC"
1120476,112047603,Division Of Technology,"Cognis IT Advisors, LLC",Computer and Information Svcs,Public Computing Centers,2013-02-15T00:00:00Z,2014-02-14T00:00:00Z,0,62000.0,62000.0,"Cognis IT Advisors, LLC"
1120375,112037503,Division Of Technology,"Cogsdale Holdings, Ltd",Computer and Information Svcs,FAMIS/Performance Exec,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,244,122640.0,122640.0,"Cogsdale Holdings, Ltd"
1320681,1320681,Division Of Technology,"Computronix (U.S.A.), Inc.",Computer and Information Svcs,eClipse Project,2013-04-01T00:00:00Z,2016-03-31T00:00:00Z,731,4118758.0,14773.0,"Computronix (U.S.A.), Inc."
MPXX14000093,MPXX14000093,Division Of Technology,"Cuskey, Ipsen & McCall Consultants, Inc.",Miscellaneous Order,ISIS/BMIS App,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,15000.0,11250.0,"Cuskey, Ipsen & McCall Consultants, Inc."
MPXX14000343,MPXX14000343,Division Of Technology,"Data-Core Systems, Inc.",Miscellaneous Order,Revenue Modernized eFile,2014-02-05T00:00:00Z,2014-06-30T00:00:00Z,91,32000.0,0.0,"Data-Core Systems, Inc."
MPXX14000196,MPXX14000196,Division Of Technology,Dave Tavani Freelance Photography,Miscellaneous Order,School Funding Video,2013-09-03T00:00:00Z,2014-06-30T00:00:00Z,91,1500.0,1266.47,Dave Tavani Freelance Photography
1020548,102054804,Division Of Technology,Decisive Business Systems,Computer and Information Svcs,Project Managment Support,2013-02-12T00:00:00Z,2014-02-11T00:00:00Z,0,130000.0,64232.0,Decisive Business Systems
MPXX14000339,MPXX14000339,Division Of Technology,"DocuSign, Inc.",Miscellaneous Order,DocuSign Subscription,2014-02-07T00:00:00Z,2014-06-30T00:00:00Z,91,4500.0,0.0,"DocuSign, Inc."
1020614,102061403,Division Of Technology,"EIS Technologies, Inc",Computer and Information Svcs,Report Writer for Oracle,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,61,18900.0,17325.0,"EIS Technologies, Inc"
1220311,122031102,Division Of Technology,"Electec, Incorporated",Computer and Information Svcs,Voting System Upgrade,2013-08-15T00:00:00Z,2014-08-14T00:00:00Z,136,389650.0,389650.0,"Electec, Incorporated"
1120221,112022104,Division Of Technology,Engility Corporation,Computer and Information Svcs,IT Network Security,2013-08-17T00:00:00Z,2014-08-16T00:00:00Z,138,629340.0,78432.0,Engility Corporation
1320566,132056602,Division Of Technology,Engility Corporation,Computer and Information Svcs,Computer Forensic Invest,2013-12-15T00:00:00Z,2014-12-14T00:00:00Z,258,200000.0,0.0,Engility Corporation
1120467,112046705,Division Of Technology,Equinoxys Inc,Computer and Information Svcs,Oracle HRIS Consulting,2013-02-04T00:00:00Z,2014-02-03T00:00:00Z,0,535000.0,153500.0,Equinoxys Inc
1120467,112046706,Division Of Technology,Equinoxys Inc,Computer and Information Svcs,Oracle HRIS Consulting,2013-11-01T00:00:00Z,2015-02-03T00:00:00Z,309,530000.0,282522.25,Equinoxys Inc
1020486,102048604,Division Of Technology,"Essential Management Solutions, LLC",General Consultant Services,911 Wireline Plan Mgmt,2014-01-01T00:00:00Z,2014-03-31T00:00:00Z,0,117300.0,0.0,"Essential Management Solutions, LLC"
MPXX14000247,MPXX14000247,Division Of Technology,"Excipio Consulting, LLC",Miscellaneous Order,Data Center Assessment,2013-10-08T00:00:00Z,2014-06-30T00:00:00Z,91,28760.0,28760.0,"Excipio Consulting, LLC"
1320598,1320598,Division Of Technology,"Fairfax Imaging, Inc.",Computer and Information Svcs,New Cashiering System,2013-06-30T00:00:00Z,2014-12-31T00:00:00Z,275,1371072.0,763122.12,"Fairfax Imaging, Inc."
1120600,112060003,Division Of Technology,Gartner Inc.,Computer and Information Svcs,Research & Advisory Svcs,2013-05-06T00:00:00Z,2014-05-05T00:00:00Z,35,141900.0,141900.0,Gartner Inc.
1120443,112044302,Division Of Technology,"Information Consulting Services of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Management Svcs,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,0,375000.0,160382.0,"Information Consulting Services of Delaware Valley, Inc"
1120443,112044303,Division Of Technology,"Information Consulting Services of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Management Svcs,2014-01-25T00:00:00Z,2015-01-24T00:00:00Z,299,375000.0,0.0,"Information Consulting Services of Delaware Valley, Inc"
1320591,1320591,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,0,621211.2,690203.5,"Information Services Partner, Inc."
1320591,132059101,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2014-02-01T00:00:00Z,2015-01-31T00:00:00Z,306,621211.2,0.0,"Information Services Partner, Inc."
1420291,1420291,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,Basis2 Prog & Consulting,2013-12-01T00:00:00Z,2014-11-30T00:00:00Z,244,289170.0,49870.0,"Information Services Partner, Inc."
1420384,1420384,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,ACIS/eContract Maintenanc,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,275,247542.0,0.0,"Information Services Partner, Inc."
1120648,112064802,Division Of Technology,"Integrated Bank Technology, Inc.",Computer and Information Svcs,Cashiering System Support,2013-06-19T00:00:00Z,2014-06-18T00:00:00Z,79,175000.0,175000.0,"Integrated Bank Technology, Inc."
1220176,122017602,Division Of Technology,J & B Software,Computer and Information Svcs,Transaction Mgmt System,2013-07-28T00:00:00Z,2014-07-27T00:00:00Z,118,68506.0,54951.79,J & B Software
MPXX14000299,MPXX14000299,Division Of Technology,"Jarvus Innovations, LLC",Miscellaneous Order,API Management Solution,2013-12-18T00:00:00Z,2014-06-30T00:00:00Z,91,5000.0,5000.0,"Jarvus Innovations, LLC"
1120572,112057203,Division Of Technology,"Keystone Computer Associates, Inc.",Computer and Information Svcs,Staff Augmentation,2013-09-01T00:00:00Z,2014-11-29T00:00:00Z,243,350000.0,206880.0,"Keystone Computer Associates, Inc."
1020384,102038405,Division Of Technology,Knowledge Solutions International,Computer and Information Svcs,Citywide IT Training,2013-11-02T00:00:00Z,2014-05-01T00:00:00Z,31,0.0,0.0,Knowledge Solutions International
1120434,112043403,Division Of Technology,LockWorks LLC,Computer and Information Svcs,Lock and Track,2013-07-01T00:00:00Z,2014-12-31T00:00:00Z,275,309000.0,0.0,LockWorks LLC
1120573,112057304,Division Of Technology,M F R Consultants Inc.,Computer and Information Svcs,Staff Augmentation,2013-09-01T00:00:00Z,2014-11-29T00:00:00Z,243,250000.0,6840.0,M F R Consultants Inc.
1220427,122042703,Division Of Technology,"MetaSource, LLC",Computer and Information Svcs,City Scanning Services,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,0,555000.0,163252.78,"MetaSource, LLC"
1020385,102038504,Division Of Technology,"Michael Anthony Associates, Inc.",Computer and Information Svcs,Pension Business Process,2013-11-02T00:00:00Z,2014-02-02T00:00:00Z,0,131250.0,0.0,"Michael Anthony Associates, Inc."
1120574,112057404,Division Of Technology,Modis,Computer and Information Svcs,Staff Augmentation,2013-09-01T00:00:00Z,2014-11-29T00:00:00Z,243,350000.0,97323.0,Ajilon LLC dba Ajilon Consulting
1120470,112047002,Division Of Technology,New America Foundation,Computer and Information Svcs,Public Computing Center,2013-01-17T00:00:00Z,2014-01-16T00:00:00Z,0,0.0,0.0,New America Foundation
1020351,102035104,Division Of Technology,OnLine Consulting,Computer and Information Svcs,Citywide IT Training,2013-10-12T00:00:00Z,2014-04-12T00:00:00Z,12,0.0,12344.0,OnLine Consulting
1220400,122040001,Division Of Technology,"POWER Engineers, Inc.",Computer and Information Svcs,Consult Svc Urban Forestr,2013-01-09T00:00:00Z,2014-01-08T00:00:00Z,0,0.0,0.0,"POWER Engineers, Inc."
1120444,112044402,Division Of Technology,Peripheral Systems Inc.,Computer and Information Svcs,Basis2 Documentation,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,0,65000.0,33053.05,Peripheral Systems Inc.
1120444,112044403,Division Of Technology,Peripheral Systems Inc.,Computer and Information Svcs,Basis2 Documentation,2014-01-25T00:00:00Z,2015-01-24T00:00:00Z,299,65000.0,0.0,Peripheral Systems Inc.
MPXX14000008,MPXX14000008,Division Of Technology,Peripheral Systems Inc.,Miscellaneous Order,Combined Campaign,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,91,15000.0,4401.04,Peripheral Systems Inc.
1220457,122045701,Division Of Technology,Pictometry International Corp.,Computer and Information Svcs,Oblique,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,0,109508.0,115245.0,Pictometry International Corp.
1220457,122045702,Division Of Technology,Pictometry International Corp.,Computer and Information Svcs,Oblique,2014-03-01T00:00:00Z,2015-02-28T00:00:00Z,334,115695.0,0.0,Pictometry International Corp.
1420261,1420261,Division Of Technology,Priority Dispatch Corp,Computer and Information Svcs,EMS/911 Call Priorities,2013-08-12T00:00:00Z,2014-08-11T00:00:00Z,133,447335.0,220135.0,Priority Dispatch Corp
1120395,112039503,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Maintenance,2013-12-10T00:00:00Z,2014-12-09T00:00:00Z,253,390000.0,390000.0,Prophecy Americas Inc
1120442,112044202,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Software Consultin,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,0,225000.0,0.0,Prophecy Americas Inc
1120442,112044203,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Software Consultin,2014-01-25T00:00:00Z,2015-01-24T00:00:00Z,299,0.0,0.0,Prophecy Americas Inc
1120271,112027103,Division Of Technology,Quality Systems International Corp. (QSI),Computer and Information Svcs,Lab Info Mgmt System,2013-08-01T00:00:00Z,2014-07-31T00:00:00Z,122,36100.0,74850.0,Quality Systems International Corp. (QSI)
