original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor
1320732,1320732,Division Of Technology,"CBG Communications, Inc.",General Consultant Services,Cable TV Consulting,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,154000,35130.28,"CBG Communications, Inc."
1120430,112043003,Division Of Technology,CDI IT Solutions,Computer and Information Svcs,Phila.gov,2013-01-31T00:00:00Z,2014-01-30T00:00:00Z,122,0,0,CDI IT Solutions
1120569,112056902,Division Of Technology,CDI IT Solutions,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,60,350000,224845,CDI IT Solutions
1420233,1420233,Division Of Technology,Cellco Partnership d/b/a Verizon Wireless,Computer and Information Svcs,Public Safety Mobile Svcs,2013-09-01T00:00:00Z,2014-08-31T00:00:00Z,335,1300000,0,Cellco Partnership d/b/a Verizon Wireless
1320559,1320559,Division Of Technology,"Ciright Automation, LLC",Computer and Information Svcs,Youth Violence Reduction,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,48900,10900,"Ciright Automation, LLC"
1120476,112047603,Division Of Technology,"Cognis IT Advisors, LLC",Computer and Information Svcs,Public Computing Centers,2013-02-15T00:00:00Z,2014-02-14T00:00:00Z,137,62000,62000,"Cognis IT Advisors, LLC"
1120375,112037502,Division Of Technology,"Cogsdale Holdings, Ltd",Computer and Information Svcs,FAMIS Performance Exec.,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,116800,116800,"Cogsdale Holdings, Ltd"
MPXX14000093,MPXX14000093,Division Of Technology,"Cuskey, Ipsen & McCall Consultants, Inc.",Miscellaneous Order,ISIS/BMIS App,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,15000,0,"Cuskey, Ipsen & McCall Consultants, Inc."
MPXX14000196,MPXX14000196,Division Of Technology,Dave Tavani Freelance Photography,Miscellaneous Order,School Funding Video,2013-09-03T13:36:31Z,2014-06-30T00:00:00Z,273,1500,1266.47,Dave Tavani Freelance Photography
1020548,102054804,Division Of Technology,Decisive Business Systems,Computer and Information Svcs,Project Managment Support,2013-02-12T00:00:00Z,2014-02-11T00:00:00Z,134,130000,26753,Decisive Business Systems
1220311,122031101,Division Of Technology,"Electec, Incorporated",Computer and Information Svcs,Voting System Upgrade,2012-08-15T00:00:00Z,2013-08-14T00:00:00Z,0,75000,75000,"Electec, Incorporated"
1220311,122031102,Division Of Technology,"Electec, Incorporated",Computer and Information Svcs,Voting System Upgrade,2013-08-15T00:00:00Z,2014-08-14T00:00:00Z,318,389650,0,"Electec, Incorporated"
1120221,112022103,Division Of Technology,Engility Corporation,Computer and Information Svcs,IT Network Security,2012-08-17T00:00:00Z,2013-08-16T00:00:00Z,0,1508646,883616,Engility Corporation
1320566,1320566,Division Of Technology,Engility Corporation,Computer and Information Svcs,Computer Forensic Invest,2012-12-15T00:00:00Z,2013-12-14T00:00:00Z,75,200000,155551,Engility Corporation
1120467,112046705,Division Of Technology,Equinoxys Inc,Computer and Information Svcs,Oracle HRIS Consulting,2013-02-04T00:00:00Z,2014-02-03T00:00:00Z,126,535000,26567,Equinoxys Inc
1020486,102048603,Division Of Technology,"Essential Management Solutions, LLC",General Consultant Services,911 Wire Plan Mgmt,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,895975,100867.5,"Essential Management Solutions, LLC"
1320598,1320598,Division Of Technology,"Fairfax Imaging, Inc.",Computer and Information Svcs,New Cashiering System,2013-06-30T00:00:00Z,2014-12-31T00:00:00Z,457,1371072,0,"Fairfax Imaging, Inc."
1120357,112035702,Division Of Technology,FreeLibrary of Philadelphia Foundation,Computer and Information Svcs,Public Computer Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,129659.49,FreeLibrary of Philadelphia Foundation
1120600,112060003,Division Of Technology,Gartner Inc.,Computer and Information Svcs,Research & Advisory Svcs,2013-05-06T00:00:00Z,2014-05-05T00:00:00Z,217,141900,141900,Gartner Inc.
1120443,112044302,Division Of Technology,"Information Consulting Services of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Management Svcs,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,116,375000,0,"Information Consulting Services of Delaware Valley, Inc"
920625,92062506,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,Basis2 Computer Consultin,2012-12-01T00:00:00Z,2013-08-31T00:00:00Z,0,217251,0,"Information Services Partner, Inc."
1020122,102012205,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,ACIS/eContract Maint,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,92,131000,17832.5,"Information Services Partner, Inc."
1320591,1320591,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,123,621211.2,333586.2,"Information Services Partner, Inc."
1120648,112064802,Division Of Technology,"Integrated Bank Technology, Inc.",Computer and Information Svcs,Cashiering System Support,2013-06-19T00:00:00Z,2014-06-18T00:00:00Z,261,175000,0,"Integrated Bank Technology, Inc."
1220176,122017601,Division Of Technology,J & B Software,Computer and Information Svcs,Transaction Mgmt System,2012-07-28T00:00:00Z,2013-07-27T00:00:00Z,0,0,0,J & B Software
1220176,122017602,Division Of Technology,J & B Software,Computer and Information Svcs,Transaction Mgmt System,2013-07-28T00:00:00Z,2014-07-27T00:00:00Z,300,68506,54866,J & B Software
1120572,112057202,Division Of Technology,"Keystone Computer Associates, Inc.",Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,60,350000,70280,"Keystone Computer Associates, Inc."
1020384,102038404,Division Of Technology,Knowledge Solutions International,Computer and Information Svcs,Citywide IT Training,2012-11-02T00:00:00Z,2013-11-01T00:00:00Z,32,100000,51645,Knowledge Solutions International
1120434,112043402,Division Of Technology,LockWorks LLC,Computer and Information Svcs,Lock and Track,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,189000,79887.5,LockWorks LLC
1120573,112057303,Division Of Technology,M F R Consultants Inc.,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,60,600000,130238.5,M F R Consultants Inc.
1120371,112037102,Division Of Technology,Media Mobilizing Project,Computer and Information Svcs,Public Computer Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,160810.81,Media Mobilizing Project
1220427,122042702,Division Of Technology,"MetaSource, LLC",Computer and Information Svcs,Citywide Scanning Service,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,430000,62898.24,"MetaSource, LLC"
1020385,102038503,Division Of Technology,"Michael Anthony Associates, Inc.",Computer and Information Svcs,Pension Business Process,2012-11-02T00:00:00Z,2013-11-01T00:00:00Z,32,0,50325,"Michael Anthony Associates, Inc."
1120574,112057403,Division Of Technology,Modis,Computer and Information Svcs,Staff Augmentation,2012-04-15T00:00:00Z,2013-11-29T00:00:00Z,60,1350000,778097.15,Ajilon LLC dba Ajilon Consulting
1120574,112057403,Division Of Technology,Modis,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,60,1100000,483846.4,Ajilon LLC dba Ajilon Consulting
1120470,112047002,Division Of Technology,New America Foundation,Computer and Information Svcs,Public Computing Center,2013-01-17T00:00:00Z,2014-01-16T00:00:00Z,108,0,0,New America Foundation
920725,92072505,Division Of Technology,Official Payments Corp.,Computer and Information Svcs,ePay Processing System,2013-03-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,0,Official Payments Corp.
1020351,102035103,Division Of Technology,OnLine Consulting,Computer and Information Svcs,Citywide IT Training,2012-10-12T00:00:00Z,2013-10-11T00:00:00Z,11,100000,0,OnLine Consulting
1220400,122040001,Division Of Technology,"POWER Engineers, Inc.",Computer and Information Svcs,Consult Svc Urban Forestr,2013-01-09T00:00:00Z,2014-01-08T00:00:00Z,100,0,0,"POWER Engineers, Inc."
1120368,112036802,Division Of Technology,People's Emergency Center,Computer and Information Svcs,Public Computing Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,211325.73,People's Emergency Center
1120444,112044402,Division Of Technology,Peripheral Systems Inc.,Computer and Information Svcs,Basis2 Documentation,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,116,65000,0,Peripheral Systems Inc.
MPXX14000008,MPXX14000008,Division Of Technology,Peripheral Systems Inc.,Miscellaneous Order,Combined Campaign,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,15000,0,Peripheral Systems Inc.
1120367,112036702,Division Of Technology,Philadelphia  FIGHT,Computer and Information Svcs,Public Computing Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,523688.9,Philadelphia  FIGHT
1120358,112035802,Division Of Technology,Philadelphia Opportunities Industrialization Center,Computer and Information Svcs,Public Computing Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,61,0,0,Philadelphia Opportunities Industrialization Center
1220457,122045701,Division Of Technology,Pictometry International Corp.,Computer and Information Svcs,Oblique,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,151,109508,115245,Pictometry International Corp.
1120395,112039502,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Maintenance,2012-12-10T00:00:00Z,2013-12-09T00:00:00Z,70,390000,390000,Prophecy Americas Inc
1120442,112044202,Division Of Technology,Prophecy Americas Inc,Computer and Information Svcs,Basis2 Software Consultin,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,116,225000,0,Prophecy Americas Inc
1120271,112027102,Division Of Technology,Quality Systems International Corp. (QSI),Computer and Information Svcs,Lab Info Mgmt System,2012-02-01T00:00:00Z,2013-07-31T00:00:00Z,0,36100,36100,Quality Systems International Corp. (QSI)
1020487,102048704,Division Of Technology,"RCC Consultants, Inc.",General Consultant Services,800MHz Radio System,2012-12-01T00:00:00Z,2013-12-31T00:00:00Z,92,468683.47,0,"RCC Consultants, Inc."
1020506,102050604,Division Of Technology,"RCI Technologies, Inc",Computer and Information Svcs,CAD Project Mgmt,2013-07-01T00:00:00Z,2013-12-31T00:00:00Z,92,97280,59087.5,"RCI Technologies, Inc"
MPXX14000094,MPXX14000094,Division Of Technology,Route Smart Technologies,Miscellaneous Order,Software Support,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,12607,12607,Route Smart Technologies
1120626,112062603,Division Of Technology,Smart Information Management Systems Inc.,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,60,700000,397474.5,Smart Information Management Systems Inc.
1220388,122038801,Division Of Technology,"Software AG USA, Inc.",Computer and Information Svcs,Software AG Technical Ser,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,439241.52,439241.52,"Software AG USA, Inc."
1320761,1320761,Division Of Technology,Spider Networks Inc,Computer and Information Svcs,Basis2 SW Consulting,2013-06-05T00:00:00Z,2014-06-04T00:00:00Z,247,204000,14688,Spider Networks Inc
1120614,112061402,Division Of Technology,Starpoint Solutions LLC,Computer and Information Svcs,Basis2 Consulting Svcs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,243,400000,0,Starpoint Solutions LLC
1120406,112040602,Division Of Technology,SunGard Availability Services LP,Computer and Information Svcs,Disaster Recovery Service,2013-04-01T00:00:00Z,2014-03-31T00:00:00Z,182,45252,11313,SunGard Availability Services LP
1020350,102035003,Division Of Technology,TechSense Solutions Inc.,Computer and Information Svcs,Doc&Trng Content Mgmt,2012-09-14T00:00:00Z,2013-09-13T00:00:00Z,0,40550,116172.5,TechSense Solutions Inc.
MPXX14000124,MPXX14000124,Division Of Technology,Telvue Corporation,Miscellaneous Order,Internet Streaming Svc,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,6000,6000,Telvue Corporation
1220577,122057701,Division Of Technology,The Athenaeum of Philadelphia,Computer and Information Svcs,Citywide Scanning Svcs,2013-05-18T00:00:00Z,2014-05-17T00:00:00Z,229,0,0,The Athenaeum of Philadelphia
1320659,1320659,Division Of Technology,West Publishing Corporation  d/b/a West Group,Computer and Information Svcs,Online Legal Services,2013-05-01T00:00:00Z,2017-04-30T00:00:00Z,1308,2281702,81468,West Publishing Corporation  d/b/a West Group
1120449,112044902,Division Of Technology,Xerox Corporation,Computer and Information Svcs,Water Bill Design Service,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,123,25000,0,Xerox Corporation
MPXX14000032,MPXX14000032,Finance,A J Fanelli,Miscellaneous Order,Hearing Master,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,20000,4720,A J Fanelli
1420141,1420141,Finance,"A V International, Inc.",General Consultant Services,Insurance Brokerage Srvs,2013-07-06T00:00:00Z,2014-06-30T00:00:00Z,273,45000,45000,"A V International, Inc."
MPXX14000127,MPXX14000127,Finance,"Aon Risk Services Central, Inc.",Miscellaneous Order,Insurance Brokerage Srvs,2013-07-19T11:29:43Z,2014-06-30T00:00:00Z,273,9819.9,9819.9,"Aon Risk Services Central, Inc."
1220299,122029901,Finance,"Bennett, Bricklin & Saltzburg LLC",Legal Services,Legal Service,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,500000,0,"Bennett, Bricklin & Saltzburg LLC"
MPXX14000029,MPXX14000029,Finance,Bradley & Bradley Associates,Miscellaneous Order,Insurance Brokerage Srvs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,4095,4095,Bradley & Bradley Associates
MPXX14000031,MPXX14000031,Finance,"Carmine D'Alessandro, C.G.F.M.",Miscellaneous Order,Hearing Master,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,20000,0,"Carmine D'Alessandro, C.G.F.M."
1120071,112007103,Finance,"Comp Services, Inc.",General Consultant Services,Employee Disability Progr,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,5901000,1345914,"Comp Services, Inc."
1420020,1420020,Finance,"Curley Adjustment Bureau, Inc.",General Consultant Services,Subrogation & Claim Srvs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,150000,0,"Curley Adjustment Bureau, Inc."
MPXX14000030,MPXX14000030,Finance,Dominic Cermele,Miscellaneous Order,Hearing Master,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,12000,777.5,Dominic Cermele
1220580,122058001,Finance,"FTI Consulting, Inc",General Consultant Services,Consultant,2013-06-06T00:00:00Z,2014-06-05T00:00:00Z,248,0,86223.75,"FTI Consulting, Inc"
1320354,1320354,Finance,Factory Mutual Insurance Company,General Consultant Services,Blanket Property Insuranc,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,0,0,0,Factory Mutual Insurance Company
MPXX14000075,MPXX14000075,Finance,"Gallagher Benefit Services, Inc.",Miscellaneous Order,Insurance Brokerage Servs,2013-07-02T08:45:59Z,2014-06-30T00:00:00Z,273,2300,2300,"Gallagher Benefit Services, Inc."
1420144,1420144,Finance,"Gallagher Malloy & Georges, P.C.",Legal Services,Legal Services,2013-07-06T00:00:00Z,2014-06-30T00:00:00Z,273,500000,0,"Gallagher Malloy & Georges, P.C."
1320514,1320514,Finance,Government Finance Officers Association,General Consultant Services,Planning Consultant,2012-09-21T00:00:00Z,2014-02-28T00:00:00Z,151,990000,21880,Government Finance Officers Association
1320584,1320584,Finance,"Howarth Occupational and Environmental Consulting, P.C.",General Consultant Services,Medical Director,2012-12-03T00:00:00Z,2013-12-02T00:00:00Z,63,100000,61000,"Howarth Occupational and Environmental Consulting, P.C."
1120393,112039302,Finance,IHS Global Inc.,General Consultant Services,Economic Forecasting Srvs,2012-12-16T00:00:00Z,2013-12-15T00:00:00Z,76,41620,20808.62,IHS Global Insight
MPXX14000067,MPXX14000067,Finance,John Corlies,Miscellaneous Order,FAMIS Consultant,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,30000,2560,John Corlies
1320617,1320617,Finance,"Jones Lang LaSalle Americas, Inc.",General Consultant Services,Broker,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,350000,0,"Jones Lang LaSalle Americas, Inc."
1420147,1420147,Finance,"Law Offices of Stacey M Merkin, PC",Legal Services,Legal Services,2013-07-06T00:00:00Z,2014-06-30T00:00:00Z,273,500000,0,"Law Offices of Stacey M Merkin, PC"
1120042,112004204,Finance,"Lawton Associates, Inc.",General Consultant Services,Insurance & Risk Mgt Srvs,2013-07-01T00:00:00Z,2014-06-30T00:00:00Z,273,650000,162498,"Lawton Associates, Inc."
1320432,1320432,Finance,Lazard Freres & Co. LLC,General Consultant Services,Financial Advisor,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,750000,0,Lazard Freres & Co. LLC
1420151,1420151,Finance,Margolis Edelstein,Legal Services,Legal Services,2013-07-06T00:00:00Z,2014-06-30T00:00:00Z,273,500000,0,Margolis Edelstein
1220298,122029801,Finance,Marshall Dennehey Warner Coleman & Goggin,Legal Services,Legal Services,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,0,500000,0,Marshall Dennehey Warner Coleman & Goggin
1420149,1420149,Finance,"Naples Law, LLP",Legal Services,Legal Services,2013-07-06T00:00:00Z,2014-06-30T00:00:00Z,273,500000,0,"Naples Law, LLP"
1320751,1320751,Finance,Public Financial Management Inc,General Consultant Services,Financial Svcs Consultant,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,243,200000,23637.5,Public Financial Management Inc
820428,820428,Finance,RBC Capital Markets,Investment Advisor-Manager,Remarketing Agent,2007-12-07T00:00:00Z,2031-08-01T00:00:00Z,6514,0,0,RBC Capital Markets
1420143,1420143,Finance,"Schaff & Young,  PC",Legal Services,Legal Services,2013-07-06T00:00:00Z,2014-06-30T00:00:00Z,273,500000,0,"Schaff & Young,  PC"
1120265,112026502,Finance,The Graham Company,General Consultant Services,Insurance Brokerage Srvs,2012-09-01T00:00:00Z,2013-08-31T00:00:00Z,0,209947,209947,The Graham Company
MPXX14000164,MPXX14000164,Finance,The Graham Company,Miscellaneous Order,Insurance Brokerage Srvs,2013-08-06T10:14:42Z,2014-06-30T00:00:00Z,273,3055.5,3055.5,The Graham Company
1320740,1320740,Finance,UNITARY,General Consultant Services,Broker PGW Sale,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,212,1.134E7,0,UNITARY
1020115,102011506,Finance,"XEROX State & Local Solutions, Inc.",Computer and Information Svcs,Code Violation Processing,2013-07-01T00:00:00Z,2013-09-30T00:00:00Z,0,353125,225840.63,"XEROX State & Local Solutions, Inc."
1220604,122060401,Fire,"ABSG Consulting, Inc.",General Consultant Services,Contract Extension,2013-05-01T00:00:00Z,2014-04-30T00:00:00Z,212,7500,0,"ABSG Consulting, Inc."
1220583,122058301,Fire,City of Scranton,Inter-Governmental Agreements,Contract Extension,2013-04-24T00:00:00Z,2014-04-23T00:00:00Z,205,5000,0,City of Scranton
1220505,122050501,Fire,County of Bucks,Inter-Governmental Agreements,Memorandum of Agreement,2013-02-17T00:00:00Z,2014-02-16T00:00:00Z,139,5000,0,County of Bucks
1220579,122057901,Fire,County of Dauphin,Inter-Governmental Agreements,Contract extension,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,92,12500,0,County of Dauphin
1320615,1320615,Fire,"DLA Installation Support at Susquehanna, PA Fire Dept.",Inter-Governmental Agreements,Memorandum of Agreement,2012-08-30T00:00:00Z,2013-08-29T00:00:00Z,0,2500,0,"DLA Installation Support at Susquehanna, PA Fire Dept."
1220554,122055401,Fire,Eastern York School District,Inter-Governmental Agreements,Contract Extension,2013-03-15T00:00:00Z,2014-03-14T00:00:00Z,165,7500,0,Eastern York School District
1220502,122050201,Fire,Harrisburg Area Community College,Inter-Governmental Agreements,Memorandum of Agreement,2013-02-17T00:00:00Z,2014-02-16T00:00:00Z,139,0,0,Harrisburg Area Community College
1320502,1320502,Fire,Harrisburg Bureau of Fire,Inter-Governmental Agreements,Memorandum of Agreement,2012-07-06T00:00:00Z,2013-07-05T00:00:00Z,0,50000,5949.85,Harrisburg Bureau of Fire
