original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining,contract_amount,tot_payments,orig_vendor
MPXX13000137,MPXX13000137,Commerce,"Med-tex Services, Inc.",Miscellaneous Order,OCC SAFETY TRNG,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,26759,
1320179,1320179,Commerce,"Michael Baker Jr., Inc.",Architect and Engineer Svcs,ON-CALL PM/CM,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2255000,507199,
1220297,122029701,Commerce,"Milligan & Company, LLC",Accounting and Auditing Svcs,RENEWAL ONE,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,70000,33280,
MPXX13000178,MPXX13000178,Commerce,Mount Airy U.S.A.,Miscellaneous Order,Planning of Night Market,2012-08-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,25000,Mount Airy U.S.A.
1220375,122037501,Commerce,Noresco LLC,General Consultant Services,RENEWAL ONE,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,0,0,NORESCO LLC
MPXX13000258,MPXX13000258,Commerce,New Kensington Community Development Corp,Miscellaneous Order,DCED Planning Grant,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,0,New Kensington Community Development Corp
MPXX13000056,MPXX13000056,Commerce,News Watch,Miscellaneous Order,Online & Video Monitoring,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,15000,0,News Watch
1320218,1320218,Commerce,Nicetown Cdc,Housing & Economic Development,Commercial Corridor Clean,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,30000,0,Nicetown CDC
MPXX13000048,MPXX13000048,Commerce,Norma Michaels Entertainment,Miscellaneous Order,Entertainment Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,29710,Norma Michaels Entertainment
1220145,122014501,Commerce,Nueva Esperanza Housing And Economic Development Corporation,Housing & Economic Development,Time amendment,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,Nueva Esperanza Housing and Economic Development Corporation
1320214,1320214,Commerce,Office For Community Development,Housing & Economic Development,Commercial Corridor Clean,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,19155,Office for Community Development
1320629,1320629,Commerce,Ogontz Avenue Revitalization Corporation,General Consultant Services,W Oak lane Facade Program,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,250000,0,Ogontz Avenue Revitalization Corporation
1320686,1320686,Commerce,Ogontz Avenue Revitalization Corporation,General Consultant Services,W. Oak Lane Streetscape,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,1250000,0,Ogontz Avenue Revitalization Corporation
1020113,102011304,Commerce,Parkway Garage Inc.,General Consultant Services,RENEWAL THREE,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,2808920,2270257,Parkway Corporation
1220139,122013902,Commerce,Parkway Garage Inc.,General Consultant Services,RENEWAL ONE,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,4892203,0,Parkway Corporation
1320497,132049701,Commerce,"Parsons Brinckerhoff, Inc.",Architect and Engineer Svcs,AMENDMENT ONE,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,500000,444845,
1320166,1320166,Commerce,People's Emergency Center Community Development Corporation,Housing & Economic Development,TCMP & CC,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,110000,93257,People's Emergency Center Community Development Corporation
820522,82052204,Commerce,Phila Chinatown Dev Corp,General Consultant Services,5th YR Main Street,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,50000,0,Phila Chinatown Dev Corp
1120609,112060901,Commerce,Phila Chinatown Dev Corp,Housing & Economic Development,Time amendment,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,0,0,Phila Chinatown Dev Corp
1320213,1320213,Commerce,Phila Chinatown Dev Corp,Housing & Economic Development,Commercial Corridor Clean,2012-08-01T00:00:00Z,2013-06-30T00:00:00Z,0,56000,0,Phila Chinatown Dev Corp
MPXX13000219,MPXX13000219,Commerce,Phila Chinatown Dev Corp,Miscellaneous Order,DCED Planning Grant,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,25000,Phila Chinatown Dev Corp
MPXX13000050,MPXX13000050,Commerce,"Philadelphia Animal Hospital, P.C.",Miscellaneous Order,Veterinarian Services,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,6879,
920925,92092504,Commerce,Philadelphia Industrial Development Corporation,General Consultant Services,Land Bank Management,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1.004968986E7,0,Philadelphia Industrial Development Corporation
1020423,102042303,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 7,2012-09-08T00:00:00Z,2013-09-07T00:00:00Z,69,0,0,Philadelphia Industrial Development Corporation
1120386,112038602,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,Cost Extension,2012-03-01T00:00:00Z,2013-06-30T00:00:00Z,0,797000,697000,Philadelphia Industrial Development Corporation
1220499,122049901,Commerce,Philadelphia Industrial Development Corporation,General Consultant Services,Geotechnical Services,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,250000,0,Philadelphia Industrial Development Corporation
1220514,122051401,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 8,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,0,0,Philadelphia Industrial Development Corporation
1220627,1220627,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,CDBG HUD 108 Program ,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,0,0,Philadelphia Industrial Development Corporation
1320299,1320299,Commerce,Philadelphia Industrial Development Corporation,Housing & Economic Development,CDBG YR 38 Lending Prog ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,Philadelphia Industrial Development Corporation
1320607,1320607,Commerce,Philadelphia Industrial Development Corporation,General Consultant Services,Food Distribution Center,2012-11-01T00:00:00Z,2013-10-31T00:00:00Z,123,2500000,0,Philadelphia Industrial Development Corporation
1020214,102021403,Commerce,"Portfolio Associates, Inc.",General Consultant Services,RENEWAL THREE,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,7,
1020169,102016903,Commerce,"Professional Systems Engineering, LLC",Architect and Engineer Svcs,RENEWAL THREE,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,653493,343779,
920955,92095503,Commerce,Redevelopment Authority Of The City Of Philadelphia,General Consultant Services,American St Acqusition,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,0,0,Redevelopment Authority of the City of Philadelphia
MPXX13000051,MPXX13000051,Commerce,"Right Management, Inc",Miscellaneous Order,On-call H/R consulting,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,25000,
1120426,112042602,Commerce,Schuylkill River Development Corporation,General Consultant Services,Schuykill Banks Dev,2013-01-19T00:00:00Z,2014-01-18T00:00:00Z,202,0,0,Schuylkill River Development Corporation
MPXX13000188,MPXX13000188,Commerce,Servant Leadership LLC,Miscellaneous Order,Diversity & Communication,2012-09-01T00:00:00Z,2013-06-30T00:00:00Z,0,25000,25000,Servant Leadership LLC
MPXX13000132,MPXX13000132,Commerce,"Shafer Solutions, Inc",Miscellaneous Order,SQL Upgrade & Training,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,15000,7948,
820556,82055602,Commerce,Sheward Partnership,Architect and Engineer Svcs,AMENDMENT TWO,2008-06-30T00:00:00Z,2014-12-31T00:00:00Z,549,1.7512527E7,17202569,Sheward Partnership
1320210,1320210,Commerce,Southwest Community Development Corporation,Housing & Economic Development,Commercial Corridor Clean,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,36000,6799,Southwest Community Development Corporation
1020146,102014603,Commerce,Spencer Stuart,General Consultant Services,RENEWAL THREE,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,63463,Spencer Stuart
1020225,102022503,Commerce,"Trc Engineers, Inc.",Architect and Engineer Svcs,RENEWAL THREE,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,200000,200000,
1320158,1320158,Commerce,The Enterprise Center,Housing & Economic Development,BTAP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,125000,91131,The Enterprise Center
1320187,1320187,Commerce,The Enterprise Center,Housing & Economic Development,Commercial Corridor Clean,2012-09-01T00:00:00Z,2013-06-30T00:00:00Z,0,50000,36454,The Enterprise Center
MPXX13000225,MPXX13000225,Commerce,The Nyman  Group,Miscellaneous Order,Ldrshp Devel. Training,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,14042,The Nyman  Group
1320169,1320169,Commerce,The Partnership Cdc,Housing & Economic Development,TCMP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,75000,43969,The Partnership CDC
1220492,122049201,Commerce,Transystems Corporation Consultants Of Pa,Architect and Engineer Svcs,RENEWAL ONE,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,150000,0,TranSystems Corporation Consultants of PA
1120423,112042302,Commerce,Urs Corporation,Architect and Engineer Svcs,RENEWAL TWO,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,531369.97,303265,URS Corporation
1020466,102046603,Commerce,"Unison Consulting, Inc.",General Consultant Services,RENEWAL THREE,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,125000,125000,
MPXX13000138,MPXX13000138,Commerce,"University Of Pennsylvania, Trustees Of The",Miscellaneous Order,Empl. Asst. Program,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,
1320159,1320159,Commerce,Urban Affairs Coalition,Housing & Economic Development,BTAP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,125000,35962,Urban Affairs Coalition
1320170,1320170,Commerce,Urban Affairs Coalition,Housing & Economic Development,TCMP & CC,2012-08-01T00:00:00Z,2013-07-31T00:00:00Z,31,120000,78855,Urban Affairs Coalition
1320223,1320223,Commerce,"Urban Engineers, Inc.",Architect and Engineer Svcs,ON-CALL AIRPORT PLANNING ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,150000,111382,
320500,32050010,Commerce,Vanasse Hangen Brustlin (vhb),General Consultant Services,RENEWAL TEN,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,Vanasse Hangen Brustlin (VHB)
1320156,1320156,Commerce,Welcoming Center For New Pennsylvanians,Housing & Economic Development,BTAP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,125000,95048,Welcoming Center for New Pennsylvanians
1020170,102017003,Commerce,"Weston Solutions, Inc",Architect and Engineer Svcs,RENEWAL THREE,2012-10-01T00:00:00Z,2013-09-30T00:00:00Z,92,475000,367552,
1320157,1320157,Commerce,Women's Business Development Center,Housing & Economic Development,BTAP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,75000,62347,Women's Business Development Center
1320155,1320155,Commerce,Women's Opportunities Resource Center,Housing & Economic Development,BTAP,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,75000,11058,Women's Opportunities Resource Center
MPXX13000189,MPXX13000189,Commerce,Worklife Connection LLC,Miscellaneous Order,Leadership & Customer Ser,2012-09-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,20240,Worklife Connection LLC
1220296,122029601,Commerce,"Zweig, Ramick,& Associates",Accounting and Auditing Svcs,RENEWAL ONE,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,7714,,
MPXX13000221,MPXX13000221,Commerce,"Eportation, Inc",Miscellaneous Order, ID Badge Verification,2012-10-01T00:00:00Z,2013-06-30T00:00:00Z,0,30000,0,
920388,92038803,Division Of Technology,Acumen Group Incorporated,Computer and Information Svcs,Law Document MGMT Sys.,2012-05-15T00:00:00Z,2013-05-14T00:00:00Z,0,500000,539614,Acumen Group Incorporated
920907,92090705,Division Of Technology,Advanced Technology Solutions Inc. D/b/a Geographit ,Computer and Information Svcs,SWEEP/ArcGIS,2012-05-01T00:00:00Z,2013-04-30T00:00:00Z,0,120710,67398,Advanced Technology Solutions Inc. d/b/a geographIT 
MPXX13000105,MPXX13000105,Division Of Technology,Advanced Technology Solutions Inc. D/b/a Geographit ,Miscellaneous Order,SWEEP GIS Maintenance,2012-07-10T13:11:41Z,2013-06-30T00:00:00Z,0,30000,28800,Advanced Technology Solutions Inc. d/b/a geographIT 
1120574,112057401,Division Of Technology,Ajilon LLC Dba Ajilon Consulting,Computer and Information Svcs,Staff Augmentation,2012-04-15T00:00:00Z,2013-04-14T00:00:00Z,0,250000,294251,Ajilon LLC dba Ajilon Consulting
1120574,112057402,Division Of Technology,Ajilon LLC Dba Ajilon Consulting,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,152,350000,227041,Ajilon LLC dba Ajilon Consulting
1120618,112061802,Division Of Technology,"Askreply, Inc. Dba B2gnow",Computer and Information Svcs,Electronic Registry,2012-06-30T00:00:00Z,2013-06-29T00:00:00Z,0,0,-9493,
1120418,112041802,Division Of Technology,"Azavea, Inc",Computer and Information Svcs,ULRS/GeoSpatial,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,75000,30930,
1320143,1320143,Division Of Technology,"Azavea, Inc",Computer and Information Svcs,Stormwater Billing ,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,1154689,644116,
1120616,112061601,Division Of Technology,Blue Heron Consulting,Computer and Information Svcs,BASIS2 Consulting Service,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,508000,386383,Blue Heron Consulting
1120616,112061602,Division Of Technology,Blue Heron Consulting,Computer and Information Svcs,Basis2 Consulting Svcs,2013-06-01T00:00:00Z,2014-05-31T00:00:00Z,335,508000,0,Blue Heron Consulting
MPXX13000174,MPXX13000174,Division Of Technology,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,10000,0,Bogom Computer Solutions
1020145,102014503,Division Of Technology,"Business Recovery Services Inc, Dba Bank Up Corp",Computer and Information Svcs,Disaster Recovery Service,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,22500,0,
1320732,1320732,Division Of Technology,"Cbg Communications, Inc.",General Consultant Services,Cable TV Consulting,2013-03-01T00:00:00Z,2014-02-28T00:00:00Z,243,154000,154000,
1120430,112043003,Division Of Technology,Cdi It Solutions,Computer and Information Svcs,Phila.gov,2013-01-31T00:00:00Z,2014-01-30T00:00:00Z,214,0,0,CDI IT Solutions
1120569,112056902,Division Of Technology,Cdi It Solutions,Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,152,350000,126069,CDI IT Solutions
1020237,102023704,Division Of Technology,Ciber Corporation,Computer and Information Svcs,Maint Custom Systems,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,42000,20010,Ciber Corporation
1120647,1120647,Division Of Technology,Ciber Corporation,Computer and Information Svcs,Air Managment Services,2011-06-13T00:00:00Z,2013-06-12T00:00:00Z,0,280852,280852,Ciber Corporation
1320559,1320559,Division Of Technology,"Ciright Automation, LLC",Computer and Information Svcs,Youth Violence Reduction,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,48900,39900,
1120476,112047603,Division Of Technology,"Cognis It Advisors, LLC",Computer and Information Svcs,Public Computing Centers,2013-02-15T00:00:00Z,2014-02-14T00:00:00Z,229,62000,15500,
1120375,112037502,Division Of Technology,"Cogsdale Holdings, Ltd",Computer and Information Svcs,FAMIS Performance Exec.,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,116800,0,
MPXX13000231,MPXX13000231,Division Of Technology,Computer Sciences Corp,Miscellaneous Order,Riskmaster Accelerator ,2012-11-01T00:00:00Z,2013-06-30T00:00:00Z,0,8840,8840,Computer Sciences Corp
MPXX13000100,MPXX13000100,Division Of Technology,"Cuskey, Ipsen & Mccall Consultants, Inc.",Miscellaneous Order,ISIS/BMIS App Support,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,11688,,
1020548,102054804,Division Of Technology,Decisive Business Systems,Computer and Information Svcs,Project Managment Support,2013-02-12T00:00:00Z,2014-02-11T00:00:00Z,226,130000,0,Decisive Business Systems
1020614,102061402,Division Of Technology,"Eis Technologies, Inc",Computer and Information Svcs,Report Writer for Oracle,2012-06-01T00:00:00Z,2013-05-31T00:00:00Z,0,18900,1575,
920468,92046804,Division Of Technology,Ema Inc.,Computer and Information Svcs,IBM/Maximo Tech Support,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,0,0,EMA Inc.
1220311,122031101,Division Of Technology,"Electec, Incorporated",Computer and Information Svcs,Voting System Upgrade,2012-08-15T00:00:00Z,2013-08-14T00:00:00Z,45,75000,0,
1120221,112022103,Division Of Technology,Engility Corporation,Computer and Information Svcs,IT Network Security,2012-08-17T00:00:00Z,2013-08-16T00:00:00Z,47,1508646,719481,Engility Corporation
1320566,1320566,Division Of Technology,Engility Corporation,Computer and Information Svcs,Computer Forensic Invest,2012-12-15T00:00:00Z,2013-12-14T00:00:00Z,167,200000,113688,Engility Corporation
1020486,102048603,Division Of Technology,"Essential Management Solutions, LLC",General Consultant Services,911 Wire Plan Mgmt,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,895975,895975,
1120357,112035702,Division Of Technology,Freelibrary Of Philadelphia Foundation,Computer and Information Svcs,Public Computer Center,2012-12-01T00:00:00Z,2013-11-30T00:00:00Z,153,0,87172,FreeLibrary of Philadelphia Foundation
MPXX13000360,MPXX13000360,Division Of Technology,Fund For Philadelphia Inc,Miscellaneous Order,PhillyRising Mobile App,2013-06-06T09:50:23Z,2013-06-30T00:00:00Z,0,5535,5535,Fund For Philadelphia Inc
MPXX13000260,MPXX13000260,Division Of Technology,Gtsi Corp,Miscellaneous Order,AWS CLOUD SERVICES,2013-01-02T00:00:00Z,2013-06-30T00:00:00Z,0,8000,2662,GTSI Corp
1120600,112060002,Division Of Technology,Gartner Inc.,Computer and Information Svcs,Research & Advisory Svcs,2012-05-06T00:00:00Z,2013-05-05T00:00:00Z,0,178300,148583,Gartner Inc.
1120443,112044302,Division Of Technology,"Information Consulting Services Of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Management Svcs,2013-01-25T00:00:00Z,2014-01-24T00:00:00Z,208,375000,375000,
920625,92062506,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,Basis2 Computer Consultin,2012-12-01T00:00:00Z,2013-08-31T00:00:00Z,62,217251,217251,
1020122,102012204,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,ACIS/eContract Maint,2012-07-01T00:00:00Z,2013-06-30T00:00:00Z,0,234700,33408,
1320591,1320591,Division Of Technology,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2013-02-01T00:00:00Z,2014-01-31T00:00:00Z,215,621211.2000000001,405204,
1120648,112064801,Division Of Technology,"Integrated Bank Technology, Inc.",Computer and Information Svcs,Cashiering System Support,2012-06-19T00:00:00Z,2013-06-18T00:00:00Z,0,175000,0,
1220176,122017601,Division Of Technology,J & B Software,Computer and Information Svcs,Transaction Mgmt System,2012-07-28T00:00:00Z,2013-07-27T00:00:00Z,27,0,0,J & B Software
1120572,112057201,Division Of Technology,"Keystone Computer Associates, Inc.",Computer and Information Svcs,Staff Augmentation,2012-04-15T00:00:00Z,2013-04-14T00:00:00Z,0,250000,-152903,
1120572,112057202,Division Of Technology,"Keystone Computer Associates, Inc.",Computer and Information Svcs,Staff Augmentation,2012-11-30T00:00:00Z,2013-11-29T00:00:00Z,152,350000,350000,
1020384,102038404,Division Of Technology,Knowledge Solutions International,Computer and Information Svcs,Citywide IT Training,2012-11-02T00:00:00Z,2013-11-01T00:00:00Z,124,100000,29145,Knowledge Solutions International
920411,92041102,Division Of Technology,Lexis-nexis,Computer and Information Svcs,Lexis Nexis Service,2012-08-01T00:00:00Z,2013-04-30T00:00:00Z,0,255267,288009,Lexis-Nexis
1120434,112043402,Division Of Technology,Lockworks LLC,Computer and Information Svcs,Lock and Track,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,184,189000,33688,LockWorks LLC
