original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short desc,start_dt,end_dt,days_remaining, amt , tot_payments ,orig_vendor,exempt_status,adv_or_exempt,profit_status
MPXX15000069,MPXX15000069,COMMERCE,Norma Michaels Entertainment,Miscellaneous Order,Entertainment Services,7/1/14,6/30/15,91," 30,000.00 "," 23,302.00 ",Norma Michaels Entertainment,102,EXEMPT,For Profit
1520115,1520115,COMMERCE,Nueva Esperanza Housing and Economic Development Corporation,Housing & Economic Development,TCMP& CC,7/1/14,6/30/15,91," 110,000.00 "," 35,230.76 ",Nueva Esperanza Housing and Economic Development Corporation,01,ADVERTISED,Non Profit
1420414,142041401,COMMERCE,Octo Design Group Inc.,General Consultant Services,RENEWAL ONE,1/1/15,12/31/15,275," 30,000.00 ", -   ,Octo Design Group Inc.,01,ADVERTISED,For Profit
1220582,122058202,COMMERCE,Ogontz Avenue Revitalization Corporation,General Consultant Services,Time Extension,2/1/14,1/31/15,0, -   , -   ,Ogontz Avenue Revitalization Corporation,01,ADVERTISED,Non Profit
1320629,132062901,COMMERCE,Ogontz Avenue Revitalization Corporation,General Consultant Services,Time Amendment,2/1/14,1/31/15,0, -   , -   ,Ogontz Avenue Revitalization Corporation,01,ADVERTISED,Non Profit
1320686,132068601,COMMERCE,Ogontz Avenue Revitalization Corporation,General Consultant Services,Time amendment,2/1/14,1/31/15,0, -   , -   ,Ogontz Avenue Revitalization Corporation,01,ADVERTISED,Non Profit
MPXX15000188,MPXX15000188,COMMERCE,Ogontz Avenue Revitalization Corporation,Miscellaneous Order,NIght Market,7/1/14,6/30/15,91," 18,000.00 ", -   ,Ogontz Avenue Revitalization Corporation,102,EXEMPT,Non Profit
MPXX15000255,MPXX15000255,COMMERCE,Open Doors Organization,Miscellaneous Order,ADA Training,11/5/14,6/30/15,91," 15,000.00 ", -   ,Open Doors Organization,102,EXEMPT,Non Profit
1420447,142044701,COMMERCE,PIDC-Local Development Corporation,General Consultant Services,Energy Works,11/2/14,11/1/15,215, -   ," 111,541.28 ",Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1420318,142031801,COMMERCE,Parkway Corporation,General Consultant Services,RENEWAL ONE,10/1/14,9/30/15,183," 2,978,486.00 "," 1,950,585.51 ",Parkway Corporation,01,ADVERTISED,For Profit
1220139,122013904,COMMERCE,Parkway Garage Inc.,General Consultant Services,RENEWAL THREE,11/1/14,10/31/15,214," 4,399,864.00 "," 3,521,644.76 ",Parkway Corporation,01,ADVERTISED,For Profit
1320497,132049703,COMMERCE,"Parsons Brinckerhoff, Inc.",Architect and Engineer Svcs,RENEWAL TWO-FY15,10/1/14,9/30/15,183," 250,000.00 "," 18,581.11 ","Parsons Brinckerhoff, Inc.",01,ADVERTISED,For Profit
MPXX15000187,MPXX15000187,COMMERCE,People's Emergency Center,Miscellaneous Order,Night Market,7/1/14,6/30/15,91," 25,000.00 ", -   ,People's Emergency Center,102,EXEMPT,Non Profit
1320213,132021302,COMMERCE,Phila Chinatown Dev Corp,Housing & Economic Development,2nd Amendment,7/1/14,6/30/15,91," 56,000.00 "," 9,172.10 ",Phila Chinatown Dev Corp,01,ADVERTISED,Non Profit
MPXX15000190,MPXX15000190,COMMERCE,Phila Chinatown Dev Corp,Miscellaneous Order,Night Market,7/1/14,6/30/15,91," 25,000.00 "," 25,000.00 ",Phila Chinatown Dev Corp,102,EXEMPT,Non Profit
1520318,1520318,COMMERCE,Phila. Authority for Industrial Development,General Consultant Services,Economic Stimulus FY 15,7/1/14,6/30/15,91," 1,294,448.00 "," 1,294,448.00 ",Phila. Authority for Industrial Development,08,EXEMPT,Non Profit
MPXX15000031,MPXX15000031,COMMERCE,"Philadelphia Animal Hospital, P.C.",Miscellaneous Order,Veterinarian Services,7/1/14,6/30/15,91," 30,000.00 "," 22,629.00 ","Philadelphia Animal Hospital, P.C.",102,EXEMPT,For Profit
1220514,122051403,COMMERCE,Philadelphia Industrial Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 8,12/1/14,11/30/15,244, -   , -   ,Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1220627,122062702,COMMERCE,Philadelphia Industrial Development Corporation,Housing & Economic Development,HUD 108 Loan Pool 9,5/1/14,4/30/15,30, -   , -   ,Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1320607,132060702,COMMERCE,Philadelphia Industrial Development Corporation,General Consultant Services,Food Distribution Center,11/1/14,10/31/15,214, -   , -   ,Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1420449,142044901,COMMERCE,Philadelphia Industrial Development Corporation,General Consultant Services,Lower Schuylkill,12/1/14,11/30/15,244," 282,865.00 ", -   ,Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1520045,1520045,COMMERCE,Philadelphia Industrial Development Corporation,General Consultant Services,Micro-loan Fund,7/1/14,6/30/15,91, -   , -   ,Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1520266,1520266,COMMERCE,Philadelphia Industrial Development Corporation,Housing & Economic Development,Storefront Improvements,7/1/14,6/30/15,91," 750,000.00 "," 510,000.00 ",Philadelphia Industrial Development Corporation,08,EXEMPT,Non Profit
1420420,142042001,COMMERCE,"Portfolio Associates, Inc.",General Consultant Services,RENEWAL ONE,1/1/15,12/31/15,275," 15,000.00 ", -   ,"Portfolio Associates, Inc.",01,ADVERTISED,For Profit
MPXX15000290,MPXX15000290,COMMERCE,"Professional Health Services, Inc",Miscellaneous Order,Employee Medical Testing,1/14/15,6/30/15,91," 10,000.00 ", -   ,"Professional Health Services, Inc",102,EXEMPT,For Profit
MPXX15000270,MPXX15000270,COMMERCE,"Reed Development Group, LLC",Miscellaneous Order,Diversity Conflict Res,12/8/14,6/30/15,91," 20,000.00 "," 4,690.00 ","Reed Development Group, LLC",102,EXEMPT,For Profit
1520053,1520053,COMMERCE,SCORE Philadelphia,Housing & Economic Development,BTAP,7/1/14,6/30/15,91," 75,000.00 "," 22,060.53 ",SCORE Philadelphia,01,ADVERTISED,Non Profit
1120426,112042603,COMMERCE,Schuylkill River Development Corporation,General Consultant Services,Schuylkill Banks,1/19/14,1/18/15,0, -   , -   ,Schuylkill River Development Corporation,01,ADVERTISED,Non Profit
1120426,112042604,COMMERCE,Schuylkill River Development Corporation,General Consultant Services,Schuylkill River Trail,1/19/15,1/18/16,293, -   , -   ,Schuylkill River Development Corporation,01,ADVERTISED,Non Profit
MPXX15000216,MPXX15000216,COMMERCE,"Shapiro Commuications, LLC",Miscellaneous Order,Customer Service,9/23/14,6/30/15,91," 10,000.00 ", -   ,"Shapiro Commuications, LLC",102,EXEMPT,For Profit
1520043,1520043,COMMERCE,Southwest Community Development Corporation,Housing & Economic Development,TCMP,7/1/14,6/30/15,91," 75,000.00 ", -   ,Southwest Community Development Corporation,01,ADVERTISED,Non Profit
1520369,1520369,COMMERCE,Southwest Community Development Corporation,Housing & Economic Development,Comm Corridor Cleaning,7/1/14,6/30/15,91," 35,000.00 "," 25,763.19 ",Southwest Community Development Corporation,01,ADVERTISED,Non Profit
MPXX15000213,MPXX15000213,COMMERCE,Southwest Community Development Corporation,Miscellaneous Order,Update 1o year plan,7/23/14,6/30/15,91," 14,000.00 ", -   ,Southwest Community Development Corporation,102,EXEMPT,Non Profit
1520038,1520038,COMMERCE,Tacony Community Development Corporation,Housing & Economic Development,TCMP,7/1/14,6/30/15,91," 37,500.00 ", -   ,Tacony Community Development Corporation,01,ADVERTISED,Non Profit
1520024,1520024,COMMERCE,The Business Center for Entrepreneurship & Social Enterprise,Housing & Economic Development,BTAP,7/1/14,6/30/15,91," 50,000.00 "," 4,435.39 ",The Business Center for Entrepreneurship & Social Enterprise,01,ADVERTISED,Non Profit
1520022,1520022,COMMERCE,The Enterprise Center,Housing & Economic Development,BTAP,7/1/14,6/30/15,91," 125,000.00 "," 76,526.87 ",The Enterprise Center,01,ADVERTISED,Non Profit
1520035,1520035,COMMERCE,The Enterprise Center Community Development Corporation,Housing & Economic Development,Comm Corridor Cleaning,7/1/14,6/30/15,91," 50,000.00 "," 18,365.29 ",The Enterprise Center Community Development Corporation,01,ADVERTISED,Non Profit
1520036,1520036,COMMERCE,The Enterprise Center Community Development Corporation,Housing & Economic Development,TCMP,7/1/14,6/30/15,91," 75,000.00 ", -   ,The Enterprise Center Community Development Corporation,01,ADVERTISED,Non Profit
MPXX15000215,MPXX15000215,COMMERCE,The Nyman  Group,Miscellaneous Order,Leadership Dev,9/23/14,6/30/15,91," 32,000.00 "," 1,932.35 ",The Nyman  Group,102,EXEMPT,For Profit
MPXX15000313,MPXX15000313,COMMERCE,The Rudnick Spector Firm P.C.,Miscellaneous Order,Legal Services,2/13/15,6/30/15,91," 7,619.91 ", -   ,The Rudnick Spector Firm P.C.,102,EXEMPT,For Profit
1220492,122049203,COMMERCE,TranSystems Corporation Consultants of PA,Architect and Engineer Svcs,RENEWAL THREE,1/1/15,12/31/15,275," 125,000.00 ", -   ,TranSystems Corporation Consultants of PA,01,ADVERTISED,For Profit
1120423,112042304,COMMERCE,URS Corporation,Architect and Engineer Svcs,AMENDMENT ONE-TIME ONLY,1/1/15,12/31/15,275, -   , -   ,URS Corporation,01,ADVERTISED,For Profit
MPXX15000303,MPXX15000303,COMMERCE,United Merchants of the S.9th Street Business Association,Miscellaneous Order,BID Feasibility Study,7/23/14,6/30/15,91," 25,000.00 ", -   ,United Merchants of the S.9th Street Business Association,102,EXEMPT,Non Profit
MPXX15000087,MPXX15000087,COMMERCE,"University of Pennsylvania, Trustees of the",Miscellaneous Order,Employee Assistance Prog,7/3/14,6/30/15,91," 18,835.00 "," 8,835.00 ","University of Pennsylvania, Trustees of the",102,EXEMPT,Non Profit
1520019,1520019,COMMERCE,Urban Affairs Coalition,Housing & Economic Development,BTAP,7/1/14,6/30/15,91," 125,000.00 "," 72,494.56 ",Urban Affairs Coalition,01,ADVERTISED,Non Profit
1320223,132022302,COMMERCE,"Urban Engineers, Inc.",Architect and Engineer Svcs,RENEWAL TWO,7/1/14,6/30/15,91," 100,000.00 ", -   ,"Urban Engineers, Inc.",01,ADVERTISED,For Profit
1420468,142046801,COMMERCE,"Urban Engineers, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD SUB,6/30/14,12/31/18,1371," 4,998,346.25 "," 1,900,649.98 ","Urban Engineers, Inc.",01,ADVERTISED,For Profit
0320500,032050012,COMMERCE,Vanasse Hangen Brustlin (VHB),General Consultant Services,AMENDMENT 12,7/1/14,6/30/15,91, -   , -   ,Vanasse Hangen Brustlin (VHB),,Prior to 2-1-2006,For Profit
1520034,1520034,COMMERCE,Villiage of Arts & Humanities,Housing & Economic Development,Comm Corridor Cleaning,7/1/14,6/30/15,91," 28,500.00 "," 9,046.52 ",Villiage of Arts & Humanities,01,ADVERTISED,Non Profit
1420361,142036101,COMMERCE,Welcoming Center for New Pennsylvanians,General Consultant Services,52nd Street Vendors,10/1/14,6/30/15,91, -   , -   ,Welcoming Center for New Pennsylvanians,01,ADVERTISED,Non Profit
1520020,1520020,COMMERCE,Welcoming Center for New Pennsylvanians,Housing & Economic Development,BTAP,7/1/14,6/30/15,91," 125,000.00 "," 40,129.27 ",Welcoming Center for New Pennsylvanians,01,ADVERTISED,Non Profit
1420315,142031501,COMMERCE,"Weston Solutions, Inc",Architect and Engineer Svcs,RENEWAL ONE-FY15,10/1/14,9/30/15,183," 400,000.00 "," 1,417.54 ","Weston Solutions, Inc",01,ADVERTISED,For Profit
MPXX15000291,MPXX15000291,COMMERCE,Worklife Connection LLC,Miscellaneous Order,Human Resources Consult.,1/7/15,6/30/15,91, -   , -   ,Worklife Connection LLC,102,EXEMPT,For Profit
1320696,132069601,DIVISION OF TECHNOLOGY,Acclaim Systems Inc.,Computer and Information Svcs,Lobbying Software,4/1/14,3/31/15,0, -   ," 38,000.00 ",Acclaim Systems Inc.,01,ADVERTISED,For Profit
1420301,142030101,DIVISION OF TECHNOLOGY,Advanced Technology Solutions Inc. d/b/a geographIT,Computer and Information Svcs,GIS Related Support,9/23/14,9/22/15,175," 40,000.00 "," 15,987.50 ",Advanced Technology Solutions Inc. d/b/a geographIT,01,ADVERTISED,For Profit
1120618,112061804,DIVISION OF TECHNOLOGY,"AskReply, Inc. dba B2Gnow",Computer and Information Svcs,Electronic Registry,6/30/14,6/29/15,90," 55,000.00 "," 36,666.64 ","AskReply, Inc. dba B2Gnow",01,ADVERTISED,For Profit
1420298,1420298,DIVISION OF TECHNOLOGY,AssetWorks Inc,Computer and Information Svcs,OFM ASSET MANAGEMENT,4/1/14,3/31/15,0," 718,385.00 "," 340,079.05 ",AssetWorks Inc,01,ADVERTISED,For Profit
1120418,112041805,DIVISION OF TECHNOLOGY,"Azavea, Inc",Computer and Information Svcs,ULRS/GeoSpatial,1/1/15,6/30/15,91," 45,000.00 "," 11,598.77 ","Azavea, Inc",01,ADVERTISED,For Profit
1320143,132014303,DIVISION OF TECHNOLOGY,"Azavea, Inc",Computer and Information Svcs,Stormwater Billing,7/1/14,6/30/15,91," 835,634.00 "," 87,701.36 ","Azavea, Inc",01,ADVERTISED,For Profit
1120616,112061603,DIVISION OF TECHNOLOGY,Blue Heron Consulting,Computer and Information Svcs,Basis2 Consulting Svcs,6/1/14,5/31/15,61," 508,000.00 "," 169,757.50 ",Blue Heron Consulting,01,ADVERTISED,For Profit
MPXX15000119,MPXX15000119,DIVISION OF TECHNOLOGY,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support,7/16/14,6/30/15,91," 5,000.00 ", -   ,Bogom Computer Solutions,102,EXEMPT,For Profit
MPXX15000168,MPXX15000168,DIVISION OF TECHNOLOGY,Bogom Computer Solutions,Miscellaneous Order,Lotus Notes Support-Water,7/1/14,6/30/15,91," 10,000.00 ", -   ,Bogom Computer Solutions,102,EXEMPT,For Profit
1320732,132073202,DIVISION OF TECHNOLOGY,"CBG Communications, Inc.",General Consultant Services,Cable TV Consulting,3/1/14,2/28/15,0," 221,415.00 "," 62,961.51 ","CBG Communications, Inc.",01,ADVERTISED,For Profit
1320732,132073203,DIVISION OF TECHNOLOGY,"CBG Communications, Inc.",General Consultant Services,Cable TV Consulting,3/1/15,2/28/16,334," 251,750.00 ", -   ,"CBG Communications, Inc.",01,ADVERTISED,For Profit
1120569,112056905,DIVISION OF TECHNOLOGY,CDI IT Solutions,Computer and Information Svcs,Staff Augmentation,11/30/14,5/29/15,59," 500,000.00 "," 104,456.95 ",CDI IT Solutions,01,ADVERTISED,For Profit
1420233,142023301,DIVISION OF TECHNOLOGY,Cellco Partnership d/b/a Verizon Wireless,Computer and Information Svcs,Public Safety Mobile Svcs,9/1/14,8/31/15,153," 2,700,000.00 "," 130,466.84 ",Cellco Partnership d/b/a Verizon Wireless,01,ADVERTISED,For Profit
MPXX15000287,MPXX15000287,DIVISION OF TECHNOLOGY,Christopher Kent Vendrick,Miscellaneous Order,Video Illustration Supprt,1/7/15,6/30/15,91," 2,200.00 "," 2,200.00 ",Christopher Kent Vendrick,102,EXEMPT,For Profit
1420505,1420505,DIVISION OF TECHNOLOGY,Ciber Corporation,Computer and Information Svcs,Workforce Management Syst,6/6/14,6/5/18,1162," 14,757,802.00 "," 3,627,000.00 ",Ciber Corporation,01,ADVERTISED,For Profit
1120375,112037504,DIVISION OF TECHNOLOGY,"Cogsdale Holdings, Ltd",Computer and Information Svcs,FAMIS/Peformance Exec,12/1/14,5/30/15,60," 64,386.00 "," 64,386.00 ","Cogsdale Holdings, Ltd",01,ADVERTISED,For Profit
1320681,1320681,DIVISION OF TECHNOLOGY,"Computronix (U.S.A.), Inc.",Computer and Information Svcs,eClipse Project,4/1/13,3/31/16,366," 4,118,758.00 "," 1,438,210.38 ","Computronix (U.S.A.), Inc.",01,ADVERTISED,For Profit
MPXX15000118,MPXX15000118,DIVISION OF TECHNOLOGY,"Cuskey, Ipsen & McCall Consultants, Inc.",Miscellaneous Order,Support ISIS & BMIS App,7/16/14,6/30/15,91," 15,000.00 "," 2,375.00 ","Cuskey, Ipsen & McCall Consultants, Inc.",102,EXEMPT,For Profit
1520392,1520392,DIVISION OF TECHNOLOGY,"Data-Core Systems, Inc.",Computer and Information Svcs,Revenue MeF Support/Maint,11/1/14,10/31/15,214," 83,810.00 "," 57,950.00 ","Data-Core Systems, Inc.",01,ADVERTISED,For Profit
1520368,1520368,DIVISION OF TECHNOLOGY,EMA Inc.,Computer and Information Svcs,IBM Tivoli Maximo Support,12/1/14,11/30/15,244," 175,000.00 ", -   ,EMA Inc.,01,ADVERTISED,For Profit
1220311,122031103,DIVISION OF TECHNOLOGY,"Electec, Incorporated",Computer and Information Svcs,Voting System Upgrade,8/15/14,8/14/15,136," 244,143.50 "," 244,143.50 ","Electec, Incorporated",01,ADVERTISED,For Profit
1120221,112022105,DIVISION OF TECHNOLOGY,Engility Corporation,Computer and Information Svcs,IT Network Security,7/1/14,2/16/15,0," 656,210.00 "," 156,382.00 ",Engility Corporation,01,ADVERTISED,For Profit
1320566,132056603,DIVISION OF TECHNOLOGY,Engility Corporation,Computer and Information Svcs,Computer Forensic Invest,12/15/14,12/14/15,258," 150,000.00 ", -   ,Engility Corporation,01,ADVERTISED,For Profit
1120467,112046706,DIVISION OF TECHNOLOGY,Equinoxys Inc,Computer and Information Svcs,Oracle HRIS Consulting,11/1/13,2/3/15,0," 530,000.00 "," 794,844.00 ",Equinoxys Inc,01,ADVERTISED,For Profit
1120467,112046707,DIVISION OF TECHNOLOGY,Equinoxys Inc,Computer and Information Svcs,Oracle HRIS Consulting,2/4/15,2/3/16,309," 450,000.00 ", -   ,Equinoxys Inc,01,ADVERTISED,For Profit
1520325,1520325,DIVISION OF TECHNOLOGY,"Essential Management Solutions, LLC",Computer and Information Svcs,911 Wireline/Wireless Mgt,10/1/14,9/30/15,183," 383,600.00 "," 117,250.00 ","Essential Management Solutions, LLC",01,ADVERTISED,For Profit
1120600,112060004,DIVISION OF TECHNOLOGY,Gartner Inc.,Computer and Information Svcs,Research and Advisory Svc,5/6/14,5/5/15,35," 155,800.00 "," 15,000.00 ",Gartner Inc.,01,ADVERTISED,For Profit
1120443,112044303,DIVISION OF TECHNOLOGY,"Information Consulting Services of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Management Svcs,1/25/14,1/24/15,0," 375,000.00 "," 257,668.00 ","Information Consulting Services of Delaware Valley, Inc",01,ADVERTISED,For Profit
1120443,112044304,DIVISION OF TECHNOLOGY,"Information Consulting Services of Delaware Valley, Inc",Computer and Information Svcs,Basis2 Management Svcs,1/25/15,4/24/15,24," 20,000.00 ", -   ,"Information Consulting Services of Delaware Valley, Inc",01,ADVERTISED,For Profit
1320591,132059101,DIVISION OF TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,TIPS Prog & Consulting,2/1/14,1/31/15,0," 621,211.20 "," 279,791.05 ","Information Services Partner, Inc.",01,ADVERTISED,For Profit
1420384,142038402,DIVISION OF TECHNOLOGY,"Information Services Partner, Inc.",Computer and Information Svcs,ACIS/eContract Maintenanc,1/1/15,12/31/15,275," 250,000.00 ", -   ,"Information Services Partner, Inc.",01,ADVERTISED,For Profit
1120648,112064803,DIVISION OF TECHNOLOGY,"Integrated Bank Technology, Inc.",Computer and Information Svcs,Cashiering System Support,6/19/14,6/18/15,79," 175,000.00 "," 175,000.00 ","Integrated Bank Technology, Inc.",01,ADVERTISED,For Profit
1220176,122017603,DIVISION OF TECHNOLOGY,J & B Software,Computer and Information Svcs,Ttransaction Mgmt System,7/28/14,7/27/15,118," 35,547.00 "," 21,992.79 ",J & B Software,01,ADVERTISED,For Profit
1520427,1520427,DIVISION OF TECHNOLOGY,"Johnson, Mirmiran & Thompson",Computer and Information Svcs,Replace GPIS-ROWCoordinat,11/17/14,11/16/15,230," 438,732.00 ", -   ,"Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
1120572,112057205,DIVISION OF TECHNOLOGY,"Keystone Computer Associates, Inc.",Computer and Information Svcs,Staff Augmentation,11/30/14,5/29/15,59," 500,000.00 "," 91,320.00 ","Keystone Computer Associates, Inc.",01,ADVERTISED,For Profit
1020384,102038408,DIVISION OF TECHNOLOGY,Knowledge Solutions International,Computer and Information Svcs,Citywide IT Training,12/31/14,6/30/15,91," 50,000.00 ", -   ,Knowledge Solutions International,01,ADVERTISED,For Profit
1120434,112043404,DIVISION OF TECHNOLOGY,LockWorks LLC,Computer and Information Svcs,Lock and Track,1/1/15,6/30/15,91," 94,500.00 ", -   ,LockWorks LLC,01,ADVERTISED,For Profit
1120573,112057306,DIVISION OF TECHNOLOGY,M F R Consultants Inc.,Computer and Information Svcs,Staff Augmentation,11/30/14,5/29/15,59," 250,000.00 "," 141,130.50 ",M F R Consultants Inc.,01,ADVERTISED,For Profit
1220427,122042704,DIVISION OF TECHNOLOGY,"MetaSource, LLC",Computer and Information Svcs,City Scanning Services,3/1/14,2/28/15,0," 555,000.00 "," 151,890.42 ","MetaSource, LLC",01,ADVERTISED,For Profit
1420444,1420444,DIVISION OF TECHNOLOGY,"Michael Anthony Associates, Inc.",Computer and Information Svcs,Pension Staff Augmentatio,5/1/14,4/30/15,30," 225,000.00 "," 187,852.50 ","Michael Anthony Associates, Inc.",01,ADVERTISED,For Profit
MPXX15000192,MPXX15000192,DIVISION OF TECHNOLOGY,Michael J. Kaiser,Miscellaneous Order,Open Data Strategic Plan,9/3/14,6/30/15,91," 4,600.00 "," 2,600.00 ",Michael J. Kaiser,102,EXEMPT,For Profit
1120574,112057406,DIVISION OF TECHNOLOGY,Modis,Computer and Information Svcs,Staff Augmentation,11/30/14,5/29/15,59," 250,000.00 "," 53,158.75 ",Ajilon LLC dba Ajilon Consulting,01,ADVERTISED,For Profit
1420351,142035101,DIVISION OF TECHNOLOGY,Official Payments Corp.,Computer and Information Svcs,ePay Processing System,12/1/14,11/30/15,244, -   , -   ,Official Payments Corp.,01,ADVERTISED,For Profit
