Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Total_Transactions
S2YB9950,120299,"INSPECTION, MAINTENANCE AND REPAIR OF DUNHAM BUSH CHILLERS,",20120401,20160331,SSE,H & H HEATING & AIR CONDITIONING INC,SS&E,208825,36,"$3,800.24"
S2DA036S,120313,Process Control System,20120401,20160331,SSE,A B B INC,SS&E,1756281.2,36,"$42,016.80"
S3YN2770,130371,Kidde 0910 Smoke Alarm,20130501,20160430,SSE,T FRANK MCCALLS INC,SS&E,111001,36,
S3YC4880,130406,Square Post System,20130501,20160430,SSE,GARDEN STATE HIGHWAY PRODUCTS,SS&E,298490.29,36,
S2YC4870,130073,FIBER OPTIC SUPPLIES AND EQUIPMENT,20120801,20160430,SSE,GRAYBAR ELECTRIC CO INC,SS&E,775000,33,"$117,815.43"
S2XY8150,120320,"Ladder, Firefighting",20120501,20160430,SSE,W W ENGINE & SUPPLY INC,SS&E,95001,36,"$20,537.00"
S2YN2740,120335,INFLATABLE BOATS AND OUTBOARD MOTORS,20120501,20160430,SSE,CAPE MARINE INC,SS&E,186992,36,
S3YL4620,130401,Envirox H2 Orange2 Concentrate 117,20130601,20160531,SSE,AMERISAN LLC,SS&E,246769,36,"$2,678.40"
S4YC4900,140031,Traffic Signal Hardware,20130601,20160531,SSE,FLEMINGTON ALUMINUM & BRASS INC,SS&E,320805.36,36,"$37,558.00"
S2VZ3960,120321,"FIBERGLASS DOORS, FRAMES, ACCESSORIES AND HARDWARE, AND INSTALLATION SERVICE,",20120601,20160531,SSE,JAMES DOORCHECK INC,SS&E,1009754,36,"$90,449.50"
S2XY837S,120338,Hurst Jaws of Life Rescue Equipment,20120601,20160531,SSE,MUNICIPAL EMERGENCY SERVICES INC,SS&E,609490,36,
S4HM8180,140003,Parts & Labor for Card Access Systems,20130701,20160630,SSE,AUDIO VIDEO REPAIR INC,SS&E,150000,36,"$3,903.48"
S3XY8380,130105,Structural Fire Fighters Protective Gloves,20120901,20160630,SSE,911 SAFETY EQUIPMENT LLC,SS&E,230014,36,
S2WJ7850,120285,PC Leasing (Computer Equipment),20120201,20160630,SSE,POMEROY IT SOLUTIONS SALES CO INC,SS&E,263935.18,,
UTILITY,990731,03/96-F INTSL VIEW/CALL SY-RQXX97002606,19990701,20160630,SSE,PECO ENERGY CO,SS&E,867866082,96,"$8,772,709.67"
S1QO371S,912797,CONCOURSE ELECTRIC SERVICE,19900701,20160630,SSE,SOUTHEASTERN PA TRANSPORTATION AUTHORITY,SS&E,69250677.1,12,"$132,596.37"
6944,A34052,A P CONSTRUCTION COMPANY Bid# 6944,20140212,,PW,A P CONSTRUCTION COMPANY,COMMERCE,"$4,990,555.98",,1444430.71
4821MECH,F34022,GENERAL ASPHALT PAVING CO OF PHILADELPHI Bid# 4821MECH,20140203,,PW,GENERAL ASPHALT PAVING CO OF PHILADELPHI,RECREATION,"$8,115.67",,147821.74
6963,A44025,EDWARD J MELONEY INCORPORATED Bid# 6963,20140117,,PW,EDWARD J MELONEY INCORPORATED,COMMERCE,"$2,575,100.00",,579753.9
4026GCON,V34093,TE CONSTRUCTION SERVICES LLC Bid# 4026GCON,20140110,,PW,TE CONSTRUCTION SERVICES LLC,FAIRMOUNT PARK COMMISSION,"$9,756.96",,119251.34
4064GCON,R34082,"PANNULLA CONSTRUCTION CO., INC. Bid# 4064GCON",20131223,,PW,"PANNULLA CONSTRUCTION CO., INC.",RECREATION,"$15,000.00",,306721.63
3682ECMS,C04080,C. ABBONIZIO CONTRUCTION INCORPORATED Bid# 3682ECMS,20131216,,PW,C. ABBONIZIO CONTRUCTION INCORPORATED,STREETS,"$506,000.00",,56040.82
2353,C34005,"PHILIP PIO CONSTRUCTION, INC. Bid# 2353",20131216,,PW,"PHILIP PIO CONSTRUCTION, INC.",WATER,"$130,000.00",,128898.13
4377ELEC,144066,"Fire Protections Systems - African American Museum, Phila PA",20131203,,PW,HYDE ELECTRIC CORPORATION,RECREATION,"$128,116.94",,8171.73
4882ASBT,H34120,ASSOCIATED SPECIALTY CONTRACTING Bid# 4882ASBT,20131202,,PW,ASSOCIATED SPECIALTY CONTRACTING,POLICE,"$70,000.00",,197385.22
2588,144057,Water Main Relay in Holme Ave,20131126,,PW,SERAVALLI INCORPORATED,WATER,"$849,200.00",,528194.58
6966ELB,144041,"Sheathing & Fire Stopping Repairs at the D-E Connector Building, Philadelphia International Airport, Emergency Letter Bid",20131113,,PW,MASON BUILDING GROUP INC,COMMERCE,"$4,373,325.00",,231750
4799PLUM,144018,"Structural Renovations at Engine 16, 51, 62 and 70. Phila, PA",20131101,,PW,DOMENIC DIDONATO PLUMBING & HEATING INC,FIRE,"$59,160.00",,16971.59
6956,B34094,TRI STATE DREDGING Bid# 6956,20131024,,PW,TRI STATE DREDGING,COMMERCE,"$645,892.00",,248449.26
4799GCON,144032,"Structural Renovations at Engine 16, 51, 62 and 70. Phila, PA (Partial Certification)",20131021,,PW,MURPHY QUIGLEY COMPANY,FIRE,"$842,520.00",,243185.32
2582,144034,Reconstruct of Sewers & Relay of Water Mains in Walnut Park Drive From Claremont Road to Fariston Drive. Phila. PA,20131016,,PW,J P C GROUP INC,WATER,"$676,500.00",,434456.01
6939,C24051,MULHERN ELECTRIC COMPANY Bid# 6939,20131016,,PW,MULHERN ELECTRIC COMPANY,COMMERCE,"$96,026.00",,96026
2501,144038,"Relay of Water Mains at Various Locations, Phila PA",20131015,,PW,"PHILIP PIO CONSTRUCTION, INC.",WATER,"$1,365,000.00",,570762.14
6950ELB,B24104,BITTENBENDER CONSTRUCTION CO Bid# 6950ELB,20131007,,PW,BITTENBENDER CONSTRUCTION CO,COMMERCE,"$350,000.00",,160234.55
3760ECMS,134136,"Bustleton Avenue North Signals, Phila P A (Federal Funded)",20131003,,PW,SERAVALLI INCORPORATED,STREETS,"$6,441,256.00",,725233.82
6957,B34135,MCMULLEN ROOFING INC Bid# 6957,20131002,,PW,MCMULLEN ROOFING INC,COMMERCE,"$262,829.60",,189212.26
6943,B24158,JOHN J. DOUGHERTY & SON INCORPORATED Bid# 6943,20131001,,PW,JOHN J. DOUGHERTY & SON INCORPORATED,COMMERCE,"$2,500,000.00",,249651.92
4658ELEC,B34025,MCGOLDRICK ELECTRIC INC Bid# 4658ELEC,20130927,,PW,MCGOLDRICK ELECTRIC INC,RECREATION,"$4,271.00",,28338.82
6958,144030,"On Call Pavement Repair Contract @ the Philadelphia International Airport, (Partial Certification) Phila PA",20130926,,PW,GROUND PENETRATION & RESTORATION INC,COMMERCE,"$1,000,000.00",,83629.54
2836,A94114,J P C GROUP INC Bid# 2836,20130926,,PW,J P C GROUP INC,WATER,"$680,000.00",,460137.02
4268GCON,O24118,BUILDING RESTORATION INC Bid# 4268GCON,20130926,,PW,BUILDING RESTORATION INC,RECREATION,"$77,383.69",,141775.1
3735,144024,Upgrade ADA Ramps and Related Work Citywide. Phila. PA,20130920,,PW,JAMES J ANDERSON CONSTRUCTION CO INC,STREETS,"$15,346,808.00",,1724207.16
4425GCON,FF4043,ASSOCIATED SPECIALTY CONTRACTING Bid# 4425GCON,20130919,,PW,ASSOCIATED SPECIALTY CONTRACTING,PUBLIC PROPERTY,"$13,168.70",,14990.2
6907,B14006,DANIEL J KEATING COMPANY Bid# 6907,20130909,,PW,DANIEL J KEATING COMPANY,COMMERCE,"$600,000.00",,537276.36
6940,A24053,EDWARD J MELONEY INCORPORATED Bid# 6940,20130905,,PW,EDWARD J MELONEY INCORPORATED,COMMERCE,"$160,841.62",,161441.98
3745,A34064,ZONE STRIPING INC Bid# 3745,20130904,,PW,ZONE STRIPING INC,STREETS,"$750,000.00",,144146.77
3744,A34065,ZONE STRIPING INC Bid# 3744,20130904,,PW,ZONE STRIPING INC,STREETS,"$800,000.00",,148980.84
2532,A34003,SERAVALLI INCORPORATED Bid# 2532,20130827,,PW,SERAVALLI INCORPORATED,WATER,"$775,000.00",,47250
2571,134129,"Relay of Water Mains in Clapier St from Wissahickon Ave to Morris, Morris from Seymour St to Abbottsford Ave. Phila, PA",20130819,,PW,SERAVALLI INCORPORATED,WATER,"$1,377,600.00",,109459
2576,134133,"Cathodic Protection of Underground Piping in Torresdale Filtered Water Pumping Station, Phila PA",20130814,,PW,MINISCALCO CONSTRUCTION LLC,WATER,"$250,300.00",,192441.5
4218GC,134088,"Heating System Replacement, Units F&G, Phila Detention Ctr. Phila PA (Partial Certification)",20130807,,PW,MILESTONE CONSTRUCTION MANAGEMENT INC,PRISONS,"$392,700.00",,
2016,134114,"Polyurethane Elastometric Silicone Renewal/Recoat Roofing System at NorthEast Water Pollution Control Plant, 3895 Richmond St, Phila PA",20130726,,PW,WEST ROOFING SYSTEMS INC,WATER,"$548,900.00",,341145
2014,134128,"Rehab Raw Water Basin Dividing Dike and Pier 264 North @ Baxter Water Treatment Plant, Phila PA",20130726,,PW,A P CONSTRUCTION INCORPORATION,WATER,"$4,536,700.00",,562576.5
4025ELEC,B34051,MCGOLDRICK ELECTRIC INC Bid# 4025ELEC,20130723,,PW,MCGOLDRICK ELECTRIC INC,RECREATION,"$7,708.16",,21595.34
2015,134122,"5KV Switchgear Replace and Backup Generator @ Fox Chase Booster  Plumping Station 400 Lardner St, (Larder/Oakley) Phila. PA",20130719,,PW,PHILIPS BROTHERS ELECTRICAL CONTRACTORS,WATER,"$1,279,425.00",,70299.9
2011,134123,"New Pervious  Paving  For Parking Lot at SouthWest Treatment Plant, Phila PA (Federally Funded)",20130719,,PW,TONY DEPAUL AND SON,WATER,"$788,550.00",,608817
2379,134098,"Reconst. of Sewers & Relay of Water Mains at Various Locations, Phila PA",20130626,,PW,CARUSONE CONSTRUCTION INC,WATER,"$2,614,500.00",,872279.36
2374,134100,Reconstruct Sewers and Relay ‡Water Mains in 22nd St ‡& 27th St (South St to Bainbridge St) and Reconstruct Sewers in Kater St (21st to 22nd and 22nd to Grays Ferry Ave) Phila. PA,20130626,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$1,291,600.00",,143304.88
2367,134102,"Relay of Water Mains at Various Locations, Phila PA",20130625,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$1,048,590.00",,51414.94
4296ELEC,B24116,CARR & DUFF INCORPORATED Bid# 4296ELEC,20130618,,PW,CARR & DUFF INCORPORATED,RECREATION,"$14,200.00",,50491.99
4057ELB,C24022,SCHLEIG ELECTRIC INCORPORATED Bid# 4057ELB,20130618,,PW,SCHLEIG ELECTRIC INCORPORATED,OFFICE OF SUPPORTIVE HOUSING,"$1,559.35",,23996.37
4623GCON,D24072,HUNTER ROBERTS CONSTRUCTION GROUP Bid# 4623GCON,20130607,,PW,HUNTER ROBERTS CONSTRUCTION GROUP,POLICE,"$1,600,000.00",,297695
3747ECMS,134089,"Stenton & Godfrey Ave Signals, ECMS (Fed Funded)",20130604,,PW,CARUSONE CONSTRUCTION INC,STREETS,"$6,896,000.00",,3075942.56
4125ELBE,134109,Infrastructure Upgrade for EHR Implementation - HAB (Emergency Letter Bid) Partial Certification,20130529,,PW,JACK COHEN & COMPANY INCORPORATED,HEALTH,"$461,250.00",,44460
6959ELB,B34091,JACK COHEN & COMPANY INCORPORATED Bid# 6959ELB,20130529,,PW,JACK COHEN & COMPANY INCORPORATED,COMMERCE,"$183,923.00",,354583.91
4556GCON,B24119,LAND TECH ENTERPRISES INC Bid# 4556GCON,20130515,,PW,LAND TECH ENTERPRISES INC,RECREATION,"$7,540.92",,30046.7
4364MECH,C14073,ALLSTATES MECHANICAL LTD. Bid# 4364MECH,20130513,,PW,ALLSTATES MECHANICAL LTD.,POLICE,"$16,804.78",,17559.73
2579ELB,134090,CARUSONE CONSTRUCTION INC Bid# 2579ELB,20130424,,PW,CARUSONE CONSTRUCTION INC,WATER,"$1,780,460.00",,267537.67
2394,134076,PETRONGOLO CONTRACTORS INCORPORATED Bid# 2394,20130419,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$2,006,640.00",,87490.99
2380,134078,NELLO CONSTRUCTION COMPANY INCORPORATED Bid# 2380,20130419,,PW,NELLO CONSTRUCTION COMPANY INCORPORATED,WATER,"$1,347,800.00",,279338.25
2340,134081,NELLO CONSTRUCTION COMPANY INCORPORATED Bid# 2340,20130419,,PW,NELLO CONSTRUCTION COMPANY INCORPORATED,WATER,"$1,588,830.00",,832921.98
6960ELB,134092,On Call Mechanical Reparis @ Phila International Airport  Phila. PA (Emergency Letter Bid),20130419,,PW,EDWARD J MELONEY INCORPORATED,COMMERCE,"$150,000.00",,20155.53
2342,134079,J P C GROUP INC Bid# 2342,20130401,,PW,J P C GROUP INC,WATER,"$1,057,350.00",,15205.8
4316GCON,A74101,TORRADO CONSTRUCTION CO INC Bid# 4316GCON,20130320,,PW,TORRADO CONSTRUCTION CO INC,RECREATION,"$42,700.10",,32700.1
3742ECMS,134056,ARMOUR & SONS ELECTRIC INC Bid# 3742ECMS,20130319,,PW,ARMOUR & SONS ELECTRIC INC,STREETS,"$4,174,085.30",,1237227.12
4306ELEC,A24151,CARR & DUFF INCORPORATED Bid# 4306ELEC,20130315,,PW,CARR & DUFF INCORPORATED,RECREATION,"$178,465.00",,17205.8
4025GCON,134054,"PANNULLA CONSTRUCTION CO., INC. Bid# 4025GCON",20130314,,PW,"PANNULLA CONSTRUCTION CO., INC.",RECREATION,"$271,977.00",,122301.1
2572,134080,SERAVALLI INCORPORATED Bid# 2572,20130314,,PW,SERAVALLI INCORPORATED,WATER,"$2,046,770.00",,404137.41
4207GCON,C24076,MAR ALLEN CONCRETE PRODUCTS INC Bid# 4207GCON,20130313,,PW,MAR ALLEN CONCRETE PRODUCTS INC,DIRECTOR OF FINANCE,"$38,844.94",,38844.94
4306PLUM,124142,KASER MECHANICAL Bid# 4306PLUM,20130306,,PW,KASER MECHANICAL,RECREATION,"$103,000.00",,47586.7
2887,134067,ANTHONY BIDDLE CONTRACTORS INC Bid# 2887,20130304,,PW,ANTHONY BIDDLE CONTRACTORS INC,WATER,"$2,602,300.00",,917654.4
4083ELEC,B24025,PALMAN ELECTRIC INCORPORATED Bid# 4083ELEC,20130304,,PW,PALMAN ELECTRIC INCORPORATED,FIRE,"$7,273.51",,28331.65
4306MECH,124141,"New Building & Site Improvements @ Sturgis Playground  200-220 W. 65th Street, Phila PA (Partial Certification)",20130226,,PW,ALLSTATES MECHANICAL LTD.,RECREATION,"$386,580.00",,255085.95
4306GCON,124143,"Sturgis Playground - New Building and Site Improvements, Phila PA",20130226,,PW,SMITH BUILDERS INC,RECREATION,"$2,371,000.00",,273139.42
2006,134069,"Replace of Tide Gate in Effluent Diversion Control Conduit at Southwest Water Pollution Control Plant, 8200 Enterprise Ave., Phila PA",20130226,,PW,G M H ASSOCIATES OF AMERICA INC,WATER,"$88,660.00",,4707.97
4400GCON,134057,"Site Improv. at Mill Creek & West Mill Creek Playgrounds, Phila PA",20130215,,PW,DONATO SPAVENTA & SONS INCORPORATED,RECREATION,"$877,149.00",,142452.27
2004,134068,"Concrete Repairs of Intake Structure & Chemical Blding @ Baxter WTP, 9001 State Rd., Phila PA",20130215,,PW,C & T ASSOCIATES INCORPORATED,WATER,"$5,227,100.00",,519498.71
2549,134061,"Construct of Green Infrastructure at Various Locations, Phila PA (Fed Funded)",20130129,,PW,RAMOS AND ASSOCIATES INCORPORATED,WATER,"$638,960.00",,116269.92
2566,134059,"Construction of Green Infrastructure in Various City Locations, Phila PA (Federally Funded)",20130123,,PW,SERAVALLI INCORPORATED,WATER,"$1,348,200.00",,14000
2546,134062,"Construct of Green Infrastructure at Various Locations, Phila PA (Fed Funded)",20130122,,PW,CARUSONE CONSTRUCTION INC,WATER,"$1,184,930.00",,29452.99
3708ECMS,C14093,DEPAUL & COMPANY INC Bid# 3708ECMS,20130122,,PW,DEPAUL & COMPANY INC,STREETS,"$325,000.00",,3750
4623MECH,C24073,DOLAN MECHANICAL Bid# 4623MECH,20130118,,PW,DOLAN MECHANICAL,POLICE,"$326,100.00",,54394.97
4623ELEC,C24075,MULHERN ELECTRIC COMPANY Bid# 4623ELEC,20130118,,PW,MULHERN ELECTRIC COMPANY,POLICE,"$298,900.00",,22216.27
4338ELBG,134072,Emergency Letter Bid,20130116,,PW,DANIEL J KEATING COMPANY,DIRECTOR OF FINANCE,"$1,537,650.00",,774684.42
2312R,134041,"Trenchless Sewer Lining Rehabilitation of Sewers @ Various City Locations, Phila. PA",20130111,,PW,ALLSTATE POWER VAC INCORPORATED,WATER,"$1,250,410.00",,325346.76
2392,134043,"Reconstruct Sewer, Relay Water Main, & Sewer Linings in Various City Sts, Phila PA",20130111,,PW,CARUSONE CONSTRUCTION INC,WATER,"$2,911,890.00",,362519.51
4196MECH,134017,"Addition/Renovate Bldg & Site Improve Penrose Playground, 1101 W. Susquehanna Avenue, Phila PA  (Partially State Funded)",20121228,,PW,ALLSTATES MECHANICAL LTD.,RECREATION,"$104,040.00",,4548.13
3709ECMS,A14026,MECO CONSTRUCTION INC Bid# 3709ECMS,20121227,,PW,MECO CONSTRUCTION INC,STREETS,"$100,683.00",,78064.56
6937,A24017,A P CONSTRUCTION COMPANY Bid# 6937,20121224,,PW,A P CONSTRUCTION COMPANY,COMMERCE,"$10,862,431.00",,1956889.88
4697MECH,Q14025,GENERAL ASPHALT PAVING CO OF PHILADELPHI Bid# 4697MECH,20121217,,PW,GENERAL ASPHALT PAVING CO OF PHILADELPHI,POLICE,"$53,137.65",,5988.5
4196GCON,134024,"Additon/Renovate Bldg&Site Improve Penrose Playground, Phila PA (Partially State Funded)",20121207,,PW,MILESTONE CONSTRUCTION MANAGEMENT INC,RECREATION,"$999,999.84",,323260.94
2537,134044,"Reconstruct Sewer & Relay Water Main in Rittenhouse Street, Phila PA",20121207,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$2,583,000.00",,536812.31
4196PLUM,134018,"Site Improvements (Existing Building Renovation & Addition) @ Penrose  Playground, 1101 W. Susquehanna Ave., Phila., PA  (Partially State Funded)",20121130,,PW,"JOHN J. BEE, INC.",RECREATION,"$93,771.24",,38902.51
2533,134047,"Reconstruct of Sewers & Relay Water Main in Glen St, Reconstruct Sewers in Sussex Ln, Chesterfield St, and Wessex Lane, Phila PA",20121130,,PW,MINISCALCO CONSTRUCTION LLC,WATER,"$1,061,200.00",,64102.83
2506R,134042,"Reconstruction of Sewers, Relay Water Mains, and/or Line Sewer with Resin Impregnated Liner In Various City Sts. Phila. PA",20121129,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$2,014,980.00",,139841.55
4522ELEC,124149,"Rehabilitation of City Hall Elevators, Phase 2, Phila PA (Partial Certification)",20121123,,PW,HYDE ELECTRIC CORPORATION,PUBLIC PROPERTY,"$308,590.00",,44791.42
2535,134033,"Construction of Green Infrastructure in Blue Bell Triangle (Cobbs Creek Parkway, Island Ave & Woodland Ave) Phila. PA  (Federally Funded)",20121123,,PW,J P C GROUP INC,WATER,"$297,000.00",,256500
2840,134037,"Improvements to Belmont Raw Water Basin at Belmont WTP, Belmont Ave & Ford Rd, Philadelphia, PA",20121123,,PW,J P C GROUP INC,WATER,"$19,476,000.00",,274320
2543,134032,"Construction of Green Infrastructure in Various City Locations, Phila. PA  (Federally Funded)",20121114,,PW,A P CONSTRUCTION COMPANY,WATER,"$1,875,300.00",,122797
2536,134031,"Green Infrastruct Projects at Various Locations, Phila PA (Fed Funded)",20121109,,PW,MINISCALCO CONSTRUCTION LLC,WATER,"$1,059,450.00",,182047.03
2531,134034,"Construction of Green Infrastructure in Various City Locations, Phila. PA  (Federally Funded)",20121109,,PW,A P CONSTRUCTION COMPANY,WATER,"$1,272,600.00",,60752.5
2530,134035,"Green Infrastruct Projects at Various Locations, Phila PA (Fed Funded)",20121109,,PW,DONATO SPAVENTA & SONS INCORPORATED,WATER,"$978,020.00",,35094.93
3725ECMS,134002,Delaware Ave Greenway (Tiger 9) ADA Ramps (Federally Funded),20121017,,PW,SCOTT BUILDING CORP,STREETS,"$2,618,598.25",,527509.69
6951,134021,"Construct New Security  Access Gate 8. @ Phila International Airport, Phila. PA (GCON)",20121010,,PW,A P CONSTRUCTION COMPANY,COMMERCE,"$2,800,000.00",,95067.19
2315,134012,"Lining of the Sanitary Sewers with Resin Impregnated Liner at Various Locations. Phila, PA",20121003,,PW,ALLSTATE POWER VAC INCORPORATED,WATER,"$1,063,400.00",,258180.14
2528,134004,Reconstruction of Sewer & Relay of Water Mains at Various Locations. Phila PA,20120914,,PW,MINISCALCO CONSTRUCTION LLC,WATER,"$1,748,570.00",,94392.94
2310,134007,"Reconstruction of Sewer & Relay of Water Mains at Various Locations. Phila, PA",20120914,,PW,CARUSONE CONSTRUCTION INC,WATER,"$1,979,520.00",,236970.15
2814,134011,"Rehab of Receiving Terminal at Biosolids Recycling Ctr., 7800 Penrose Ferry Rd. Phila, PA",20120914,,PW,QUAD CONSTRUCTION CO,WATER,"$2,494,600.00",,93426.09
2351,124137,"Reconstruction of Sewer/Relay Water Main in Greene St and Tulpehocken St, Phila PA",20120808,,PW,MINISCALCO CONSTRUCTION LLC,WATER,"$1,582,600.00",,42895.16
2523,124159,Green Infrastructure Projects at Various Locations.  Phila PA (Federally Funded),20120807,,PW,SERAVALLI INCORPORATED,WATER,"$574,200.00",,3666.67
2813,124133,"Replace Sludge Pump Grinder & Sump Pump @ Southeast Water Pollution Control Plant Phila, PA",20120723,,PW,NUCERO ELECTRICAL CONSTRUCTION COMPANY,WATER,"$623,700.00",,76456.93
2372,124138,"Reconst of Sewer & Relay of Water Mains In Various City Streets, Phila PA",20120723,,PW,NELLO CONSTRUCTION COMPANY INCORPORATED,WATER,"$3,027,300.00",,249761.14
2865,124134,Electrical System Replacement & New Generator at Belmont Water Treatment Plant. Phila PA,20120627,,PW,PHILIPS BROTHERS ELECTRICAL CONTRACTORS,WATER,"$5,544,500.00",,832651.03
4972GCON,124108,"Pleasant Playground - New Building and Playground, 6757 Chew Avenue, Phila. PA 19119 (Partial Certification)",20120626,,PW,DONATO SPAVENTA & SONS INCORPORATED,RECREATION,"$1,719,620.66",,484417.47
4501PLUM,A14057,SANTAPAUL CORP Bid# 4501PLUM,20120626,,PW,SANTAPAUL CORP,FIRE,"$40,249.00",,14269.29
4972PLUM,124106,"Pleasant Playground - New Building and Playground Phila, PA (Partial Certification)",20120622,,PW,SANTAPAUL CORP,RECREATION,"$124,861.00",,15450.8
4522ELEV,124113,"Rehabilitation of City Hall Elevators, Phase 2, Phila PA (Partial Certification)",20120622,,PW,OTIS ELEVATOR CO,PUBLIC PROPERTY,"$1,625,900.00",,343463.72
2873,124127,"Installation of Isolation Valves and Replacement of the Backwash Valves @ Baxter Water Treat Plant, State Road, Phila PA",20120611,,PW,C & T ASSOCIATES INCORPORATED,WATER,"$3,136,000.00",,675931.62
2812,124129,"Replace Sludge Pump Grinder & Sump Pump@Southeast Water Pollution Control Plant Phila, PA",20120611,,PW,C & T ASSOCIATES INCORPORATED,WATER,"$874,720.00",,43589.02
4522MECH,124111,"Rehabilitation of City Hall Elevators, Phase 2, Phila PA",20120516,,PW,SANTAPAUL CORP,PUBLIC PROPERTY,"$194,671.60",,3590.05
4338SPKR,124121,Install Sprinklers in City Hall Ornate Rooms.,20120516,,PW,FIRE PROTECTION INDUSTRIES INC,PUBLIC PROPERTY,"$985,787.93",,48655.2
3722ECMS,124087,"Tidal Schuylkill Greenway Phila, PA",20120508,,PW,"CROSSING CONSTRUCTION COMPANY, INC.",STREETS,"$16,878,040.30",,3325710.26
6909,C14017,DOLAN MECHANICAL Bid# 6909,20120503,,PW,DOLAN MECHANICAL,COMMERCE,"$232,668.00",,47232.85
2851,124070,"Demolition of Old Digestion Tanks at Northeast Water Pollution Control Plant, 3899 Richmond St.  Phila. PA  (GCON)",20120113,,PW,A P CONSTRUCTION COMPANY,WATER,"$6,158,250.00",,398145
2883,124077,"Replace Air Handler #2 & 3 @ Bureau of Laboratory Services, Phila PA",20120106,,PW,LOR-MAR MECHANICAL SERVICES INC,WATER,"$553,000.00",,19911.6
2171,A04010,PETRONGOLO CONTRACTORS INCORPORATED Bid# 2171,20111220,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$94,000.00",,4160.61
2319,124054,"Relay of Water Mains in Sepviva and Tioga Sts,  Phila, PA",20111110,,PW,NELLO CONSTRUCTION COMPANY INCORPORATED,WATER,"$1,310,000.00",,1000
2385,124052,"Installation of East Park Valve Chambers @ East Park Reservoir on 33rd St, Phila PA",20111027,,PW,C & T ASSOCIATES INCORPORATED,WATER,"$1,090,100.00",,11213.11
3724ECMS,114144,"58th Street greenway, Decorative Lights, ADA Ramps. Bidder are required to Follow instruction on PADOT website (www.dot14.state.pa.us/ECMS) In lieu of Pre-bid Mtg submit Quest to PADOTwebsite   Est $1",20111025,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$2,859,533.00",,57970.9
4539GCON,114143,"Rehabilitation of Hermitage Mansion, Fairmount Park, Phila. PA   (Partial Certification)",20111005,,PW,J S CORNELL & SON INC,RECREATION,"$741,290.00",,25105.7
2368,124015,"Relay of Water Mains for Various Locations in City of Phila,  Phila. PA",20110927,,PW,PETRONGOLO CONTRACTORS INCORPORATED,WATER,"$1,087,900.00",,18726.68
2875,114140,"Electrical- Manayunk Sewer Basin Construct & Venice Island Rec Ctr Reconstruct Project Phila, PA",20110826,,PW,RIGGS DISTLER & CO INC,WATER,"$4,514,000.00",,730990.23
2876,114137,"Plumbing- Manayunk Sewer Basin Construct & Venice Island Rec Ctr Reconstruct Project Phila, PA",20110727,,PW,FIVE STAR INC,WATER,"$304,700.00",,111572.28
2877,114138,"HVAC- Manayunk Sewer Basin Construction & Venice Island Rec Ctr Reconst Project Phila, PA",20110727,,PW,FIVE STAR INC,WATER,"$2,095,800.00",,448086.5
2874,114139,"Manayunk Sewer Basin Construction & Venice Island Recreation Center Reconstruction Projects, Phila PA",20110722,,PW,DANIEL J KEATING COMPANY,WATER,"$39,970,400.00",,1673102.95
6922,A14054,CARR & DUFF INCORPORATED Bid# 6922,20110721,,PW,CARR & DUFF INCORPORATED,COMMERCE,"$420,000.00",,65000
