Bid_Number,Contract_Number,Contract_Description,Start_Date,End_Date,Contract_Type,Vendor_Name,Department_Name,Contract_Amount,Total_Contract_Months,Remaining_Contract_Months,Total_Transactions
S5YQ0910,150006,Windshield Repair Service,20140701,20150630,SSE,I T E I AUTO GLASS,SS&E,32000.01,36,36,"$5,355.00"
S5YQ0930,150067,"Annual Safety Certification and Repairs on Aerial Bucket Devices, Boom/Man Lifts, and Mobile Crane Units",20141001,20150930,SSE,BAKER AERIAL LLC,SS&E,340704.04,36,36,"$24,979.55"
S5YQ0950,150078,Repair/Replacement Services for Seagrave Aerial Ladder Trucks and Pumpers,20141101,20151031,SSE,EMERGENCY EQUIPMENT SALES LLC,SS&E,32000.01,36,36,
S5YQ4850,150017,"Thirty-six (36) Month Lease of Color Photo Copiers for the  City of Philadelphia, Office of City Council",20140701,20150630,SSE,RICOH AMERICAS CORP,SS&E,72526.64,24,24,
S5YQ490S,150030,Versatile Enterprise Software Support Services,20140701,20150630,SSE,ZASIO ENTERPRISES INC,SS&E,54760,36,36,
S5YQ9600,150029,"Purchase & Service, Sewer Cleaning Nozzles and Accessories",20140701,20150630,SSE,GRANTURK EQUIPMENT CO INC,SS&E,72000.01,36,36,"$18,231.20"
S5YQ9610,150140,"Emergency Sewer Excavations, Repair and Street Restoration",20150101,20151231,SSE,J P C GROUP INC,SS&E,1683565,36,36,
S5Z0101F,150108,Cereal,20150101,20150630,SSE,MIVILA CORP,SS&E,35686,,,
S5Z0102F,150114,"Bread, Buns, Cakes and Pies",20150101,20150630,SSE,PECHTERS OF SOUTHERN NEW JERSEY LLC,SS&E,44763.25,,,"$5,126.55"
S5Z0106F,150135,Cooked Foods,20150101,20150630,SSE,MIVILA CORP,SS&E,32000.01,,,"$4,057.20"
S5Z0108F,150129,Eggs/Cheese Oleo,20150101,20150630,SSE,KARETAS FOODS INC,SS&E,32000.01,,,"$1,975.20"
S5Z0114F,150132,Groceries,20150101,20150630,SSE,ACME FOOD PRODUCTS,SS&E,58228,,,"$1,656.79"
S5Z0117F,150127,Meats,20150101,20150630,SSE,WILLIAM MACMILLAN CO,SS&E,106650,,,
S5Z0118F,150136,Poultry,20150101,20150630,SSE,KARETAS FOODS INC,SS&E,183522,,,"$2,836.34"
S5Z0121F,150133,Portion Controlled Food,20150101,20150630,SSE,KARETAS FOODS INC,SS&E,110370,,,"$7,996.92"
S5Z0122F,150107,Milk,20150101,20150630,SSE,QUALITY SALES & DISTRIBUTION INC,SS&E,149714.79,,,"$5,682.95"
S5Z60470,150187,Landscape Maintenance Services for Various Philadelphia Parks and Recreation Locations,20150301,20160229,SSE,ALL SEASONS LANDSCAPING CO INC,SS&E,273872,36,36,
S5Z60530,150102,Burglar and Fire Alarm Maintenance & Monitoring,20141201,20151130,SSE,ARORA SYSTEMS GROUP LLC,SS&E,88035.88,34,34,"$2,117.32"
S5Z60570,150117,Powdered Activated Carbon,20150101,20151231,SSE,CABOT NORIT AMERICAS INC,SS&E,2557440,,,
S5Z6058S,150080,San Born Maps,20141101,20151031,SSE,SANBORN MAP CO,SS&E,32001,36,36,
S5Z60590,150070,Prescription Safety Glasses,20141101,20151031,SSE,MANCINE OPTICAL CO INC,SS&E,39552.5,36,36,"$1,807.00"
S5Z60600,150109,"Fasteners, Washers & Related Supplies",20141201,20151130,SSE,GRAYSON INDUSTRIES INC,SS&E,250000,36,36,$135.50
S5Z60610,150059,Maintenance of Data Processing Equipment,20141001,20150930,SSE,N P A COMPUTERS INC,SS&E,35000,33,33,"$3,590.00"
S5Z60620,150037,Custodial Services-Office of Fleet Management (OFM) and other Various Departments,20140701,20150630,SSE,INDUSTRIAL COMMERCIAL CLEANING GROUP INC,SS&E,266788.1,36,36,"$77,625.69"
S5Z60630,150076,"Aftermarket Auto, Lt. Truck, Medium Truck and Heavy Truck Parts Outright Purchase and/or Aftermarket Auto, Lt Truck, Medium Tru",20141101,20151031,SSE,UNI SELECT USA INC,SS&E,712500,32,32,
S5Z6064S,150101,800 MHZ Radio System Maintenance Services,20141001,20150930,SSE,MOTOROLA SOLUTIONS INC,SS&E,5273656.85,36,36,"$1,449,191.00"
S5Z60650,150073,Mainframe Maintenance for IBM,20141001,20150930,SSE,SYSTEMS MAINTENANCE SERVICES,SS&E,50000,36,36,"$6,492.00"
S5Z60670,150148,Flags and Related Items,20150101,20151231,SSE,HUMPHRYS FLAG CO,SS&E,93659.36,36,36,
S5Z60680,150111,"Aggregate, Coarse and Fine",20140101,20151231,SSE,T D P S MATERIALS,SS&E,846145.75,36,36,"$27,947.08"
S5Z6069S,150145,Directory Services,20150101,20151231,SSE,COLE INFORMATION SERVICES INC,SS&E,32001,36,36,
S5Z60720,150174,Crime Detection Supplies,20150301,20160228,SSE,TRI TECH FORENSICS INC,SS&E,32000.01,35,35,
S5Z60730,150167,Fire Extinguisher Service,20150201,20160131,SSE,PHILA & PA FIRE PROTECTION CO INC,SS&E,65856.41,36,36,
S5Z60740,150164,"Fire Hydrants, Assemblies and Components",20150201,20160131,SSE,FERGUSON ENTERPRISES INC,SS&E,2415571,36,36,
S5Z60750,150143,Building Materials,20150201,20160131,SSE,DONATO SPAVENTA & SONS INC,SS&E,290591.54,36,36,
S5Z60760,150098,Electrical Repair Parts for In-House,20150201,20160131,SSE,ELECTRICAL SYSTEMS & CONSTRUCTION SUPPLY,SS&E,226600,36,36,
S5Z60770,150153,Tires and Tubes,20150301,20160229,SSE,MICHAEL GABOR & ASSOCIATES LLC,SS&E,348660,36,36,
S5Z60790,150162,"Purchase of Handcuffs, Leg Irons, Etc",20150301,20160229,SSE,ATLANTIC TACTICAL INC,SS&E,62575.93,36,36,
S5Z60830,150156,Playground parts and Materials,20150301,20160229,SSE,RECREATION RESOURCE USA,SS&E,32000.01,36,36,
S5Z60960,150177,Trees and Tree Planting,20150301,20160229,SSE,TOWNSCAPES INC,SS&E,264405,34,34,
S5Z60970,150088,"Inspection, Maintenance and Repair of Fire Alarm Systems-Public Property Locations",20141101,20151031,SSE,FORTRESS PROTECTION LLC,SS&E,75240,36,36,"$18,540.50"
S5Z60980,150160,A E R C COM INC Bid # S5Z60980,20150201,20160301,SSE,A E R C COM INC,SS&E,32000.01,36,36,
S7D0191S,A70274,N E C CORPORATION OF AMERICA Bid # S7D0191S,20130109,20150331,SSE,N E C CORPORATION OF AMERICA,SS&E,700000,12,00,"$50,176.10"
S8Z54730,B86008,MCI COMMUNICATIONS SERVICES INC Bid # S8Z54730,20071001,20150930,SSE,MCI COMMUNICATIONS SERVICES INC,SS&E,97860337,03,00,"$2,994,575.52"
T0XZ143S,110169,CA Software and Support Services,20101101,20151031,SSE,C A INC,SS&E,509183.04,36,00,"$84,041.00"
T0Z54940,100163,Wireless Phone Equipment and Service - Schedule 500,20091001,20150630,SSE,A T & T MOBILITY NATIONAL ACCOUNTS LLC,SS&E,9160691,03,00,"$331,441.08"
T1YB6250,120049,"Reagents, Consumables and Supplies for Automated Chemistry Analyzer System",20111001,20151231,SSE,BECKMAN COULTER INC,SS&E,929996.46,36,00,"$39,070.94"
T1YB6260,B20229,BECKMAN COULTER INC Bid # T1YB6260,20120701,20150630,SSE,BECKMAN COULTER INC,SS&E,240001,36,12,"$6,525.00"
T1YN1740,110301,Fire Boats Repair Service,20110413,20150430,SSE,GENERAL SHIP REPAIR CORP,SS&E,1291629,36,02,"$188,889.43"
T1YN1810,110231,Fire Alarm System Maintenance and Repair,20110401,20150331,SSE,FIDELITY BURGLAR & FIRE ALARM CO INC,SS&E,58850,36,00,"$2,980.00"
T1Z56750,110112,Maintenance of Data Processing Equipment (Mainframe Channel Attached) - Storage Tek,20100901,20150630,SSE,TRIDENT COMPUTER RESOURCES INC,SS&E,555000,36,00,
T1Z56780,110278,Rental of Passenger Vehicles,20110501,20150430,SSE,VEHICLE LEASING ASSOCIATES LLC,SS&E,490735,36,00,"$45,492.00"
T1Z56980,120123,Purchase & Install of Telephone Hrdwre & Network Equip for City Telecom System; Purchase of Voting System Network Equipment,20110907,20150831,SSE,CORE BTS,SS&E,189355.4,34,10,"$71,055.51"
T1Z57020,110322,Tires & Tubes  Schedule 35,20110601,20150228,SSE,INTER CITY TIRE & AUTO CENTERS INC,SS&E,90000.01,33,00,"$17,070.96"
T1Z57080,110303,Emergency Medical Supplies and Equipment,20110501,20150228,SSE,HENRY SCHEIN INC,SS&E,6520346.15,34,00,"$293,445.80"
T1Z57170,110314,"Seeds, Fertilizer, Herbicides, Insecticides, Fungicides, Etc",20110427,20150331,SSE,JOHN DEERE LANDSCAPES,SS&E,60001,36,00,"$1,705.80"
T1Z57220,110306,Propane Gas,20110501,20150430,SSE,PRAXAIR DISTRIBUTION MID ATLANTIC LLC,SS&E,1199903.21,36,00,"$20,659.10"
T1Z57320,110198,Inspection/repair of Sprinkler Systems  Sch 152-04,20110301,20150228,SSE,WAYMAN FIRE PROTECTION INC,SS&E,480615,36,00,"$4,830.00"
T2QM5890,120175,G.R.E.A.T (Gang Reistance Education and Training Aids,20111101,20150831,SSE,GEIGER BROS,SS&E,36001,34,00,
T2XN6730,120226,Purchase of Correctional Furniture,20120101,20151231,SSE,NORIX GROUP INC,SS&E,190000,36,00,"$27,400.00"
T2XT6840,120270,6x4 Road Tractor,20120301,20160229,SSE,TRANSTECK INC,SS&E,646101,36,00,
T2XT6850,120233,4x2 and 4x4 pickup Trucks/Cab Chassis,20120201,20160131,SSE,CHAPMAN CHEVROLET LLC,SS&E,785000,36,00,"$114,243.00"
T2XT6870,120269,4 X 2 Truck Conventional with 5 CY Dump Body,20120301,20160229,SSE,TRANSTECK INC,SS&E,2325625,36,00,
T2XT6940,130117,Marked/Unmarked Police Sedan,20121001,20150930,SSE,CHAS S WINNER INC,SS&E,4862940,36,12,
T2YL6770,120172,Repair of Truck Scales,20111101,20151031,SSE,BRIAN A FINN SCALE CO,SS&E,145001,36,00,"$13,740.00"
T2YN1900,120105,Annual Testing Inspection of Fire Aerial Apparatus,20111001,20150630,SSE,DIVERSIFIED INSPCTNS/INDEPENDENT TSTNG L,SS&E,99284,36,12,
T2Z57580,120324,Electronic Waste Recycling and Data Sanitization Services Sch 70-02,20120601,20150531,SSE,MATERIALS PROCESSING CORPORATION,SS&E,200000,24,00,
T2Z57730,120273,Maint of Minolta Plain Paper Copier Machines & Purchase of Supplies for those Machines Sch 102-02,20120301,20160229,SSE,KONICA MINOLTA BUSINESS SOLUTIONS USA,SS&E,70000.01,36,00,$336.68
T2Z57770,120230,Electrical Supplies  Sch 521,20120101,20151231,SSE,COLONIAL ELECTRIC SUPPLY CO INC,SS&E,2200803,36,00,"$104,134.13"
T2Z57790,120292,Electrical Supplies Distribution & Serv Equip & Industrial Controls Sch 521-03,20120401,20150930,SSE,LINDLEY ELECTRIC SUPPLY CO,SS&E,320925,30,00,"$18,313.38"
T2Z57810,130191,"SAFETY/FIRE SUPPLIES, SCH. 546",20121201,20151130,SSE,S T A R T RESCUE TRAINING INC,SS&E,30001,36,12,"$13,635.42"
T2Z57920,120212,Power Hand Tools Sch 542,20120201,20151031,SSE,D L ELECTRONICS INC,SS&E,617000,36,00,"$38,394.44"
T2Z57950,120275,Safety Shoes sch 169,20120301,20151130,SSE,LEHIGH VALLEY SAFETY SUPPLY CO INC,SS&E,475000,36,00,"$21,320.53"
T2Z57990,120093,Air Circulators,20110727,20150430,SSE,503 CORP,SS&E,200001,34,00,"$5,540.96"
T2Z58360,120306,Paper Shredders,20120501,20150430,SSE,SECURITY ENGINEERED MACHINERY,SS&E,385001,33,09,"$17,819.65"
T2Z58380,130078,Security Guard Service (Armed and Unarmed) Sch 566,20120901,20150831,SSE,SCOTLANDYARD SECURITY SERVICES INC,SS&E,9912980.6,33,09,"$770,266.25"
T2Z58510,130250,Work Clothes  Sch 77,20130101,20151231,SSE,UNIFORMS MANUFACTURING INC,SS&E,846078.4,26,02,"$122,411.90"
T3QM2380,130108,"Bicycle Maintenance, Repair and Parts",20121101,20150630,SSE,BUSTLETON BIKES INC,SS&E,494622,36,12,"$19,128.21"
T3QM6370,130051,Rental of New and Used Vehicles,20120701,20150630,SSE,VEHICLE LEASING ASSOCIATES LLC,SS&E,1958650,36,12,"$136,870.00"
T3VZ3860,130092,Silicone Roofing Repairs,20120811,20150731,SSE,WEST ROOFING SYSTEMS INC,SS&E,30001,36,12,
T3WW8380,130327,"WATER, SEWER AND BASEMENT PROTECTION PLUMBING REPAIRS",20130301,20160229,SSE,BURKE PLUMBING & HEATING INC,SS&E,680000,32,08,"$61,096.00"
T3XL8380,130077,"WASTEWATER BY-PRODUCT DISPOSAL AND FUEL COMPONENT OF DISPOSAL,",20120801,20150731,SSE,WASTE MANAGEMENT OF PENNSYLVANIA INC,SS&E,2390850,36,12,"$115,266.25"
T3YB6180,140228,Immunochemistry Analyzers - Infectious and Non Infectious Diseases,20140101,20151231,SSE,BECKMAN COULTER INC,SS&E,111312.74,36,24,
T3YE7340,140099,Stucco Finish for Masonry Walls,20130801,20150731,SSE,NICHOLAS DELLA VECCHIA INC,SS&E,312000,36,24,"$22,215.52"
T3YK1170,130319,Emergency Abatement Repair Program,20130301,20160229,SSE,J S PLUMBING CO LLC,SS&E,300000,32,08,"$8,120.00"
T3YL4690,140144,Rental of Floormats & Mopheads,20140101,20151231,SSE,ARAMARK UNIFORM & CAREER APPAREL LLC,SS&E,148747.85,34,22,"$15,868.30"
T3YL498S,140097,Maintenance and Repairs for Besam Automated Entrance Equipment,20130801,20150731,SSE,ASSA ABLOY ENTRANCE SYSTEMS US INC,SS&E,220038,28,16,$879.39
T3YQ0560,130361,Purchase of Hybrid Vehicles,20130401,20160331,SSE,CHAPMAN CHEVROLET LLC,SS&E,210811.45,36,12,
T3YQ0800,140101,Repair of Pro Spot Inverter Welders,20130901,20150831,SSE,WELDING SOLUTIONS INC,SS&E,30000.01,36,24,
T3Z58310,130149,"AIR FILTERS FOR HVAC EQUIPMENT, SCH. 2014",20121001,20150930,SSE,ENVIRONMENTAL CONSTRUCTION SERVICES INC,SS&E,30001,31,07,"$57,930.60"
T3Z58420,140066,Police Dept: Custodial Services,20130801,20150731,SSE,TEAM CLEAN INC,SS&E,2602111.81,28,16,"$405,821.56"
T3Z58750,130234,Fax Machine Maintnance and Repair Service,20121201,20151130,SSE,ELECTRONIC RISKS CONSULTANT,SS&E,30001,36,12,"$17,522.48"
T3Z58840,130198,SNOW REMOVAL SERVICE - SCH 176,20121101,20151031,SSE,JAMES J ANDERSON CONSTRUCTION CO INC,SS&E,4171204,36,12,"$205,470.00"
T3Z58920,130269,"Automotive Tools, Sch 918",20130101,20151231,SSE,I D S C HOLDINGS LLC,SS&E,710000,33,09,"$93,684.34"
T3Z58950,140004,"RECAPPING/REPAIR TIRE SERVICE, EMERGENCY ROAD/OFF THE ROAD (OTR) SERVICE AND OUTRIGHT PURCHASE OF CAP AND CASINGS",20130701,20150630,SSE,HENISE TIRE SERVICE INC,SS&E,740737.49,33,21,"$79,093.20"
T3Z59030,130348,SIGN MATERIALS AND FLEET MARKINGS,20130401,20160331,SSE,GARDEN STATE HIGHWAY PRODUCTS,SS&E,888586.44,32,08,"$88,049.30"
T3Z59150,130283,Electrical Testing Instruments,20130201,20160131,SSE,COLE PARMER INSTRUMENT COMPANY,SS&E,230001,34,10,"$1,980.02"
T3Z59170,130342,GAS TUBE FITTINGS & BALL VALVES,20130301,20160229,SSE,COMPONENTS & CONTROLS INC,SS&E,30000.01,33,09,
T3Z59340,130372,Portable Lavatory,20130501,20150430,SSE,A R F RENTAL SERVICES INC,SS&E,330162,33,21,"$31,115.82"
T3Z59430,130349,Parts for Drilling and Tapping Machines,20130501,20150430,SSE,EXETER SUPPLY COMPANY INC,SS&E,204750,33,21,"$32,770.05"
T3Z59450,140158,General Automotive Repair Services,20131001,20150930,SSE,INTERNETWORK SERVICES INC,SS&E,32000.01,29,17,"$2,675.00"
T3Z59730,140074,Gas Monitor Repair Service and Parts,20130801,20150731,SSE,INSTRUMENTATION TECHNICAL SVCS INC,SS&E,163750,31,19,"$1,721.25"
T4QG8380,140123,Printing and Mailing of Various Tax Coupon Booklets,20131001,20150930,SSE,TRIANGLE SYSTEMS,SS&E,152234.3,36,24,"$25,224.38"
T4YB6380,140201,Health: Hematology Instrument,20131201,20151130,SSE,BECKMAN COULTER INC,SS&E,170253.69,36,24,"$19,862.13"
T4YN3250,140154,"Maintenance, Repair and Inspection of Stryker Devices",20131001,20150930,SSE,STRYKER MEDICAL,SS&E,497554.05,36,24,
T4YQ0820,140195,"Diagnosis, Maintanance and Repair of Philadelphia Fire Boats",20131201,20151130,SSE,PHILADELPHIA SHIP REPAIR LLC,SS&E,32000.01,33,21,
T4YQ0870,140294,Maintenance and Repair of Multifunction Snow Equipment,20140601,20150531,SSE,STEVES EQUIPMENT SERVICE,SS&E,52875,34,34,
T4YQ6760,140086,Fruit Drink,20130801,20150731,SSE,EVENT CATERERS INC,SS&E,111600,36,24,
T4Z5911L,140269,Turf Management - Parks and Recreation,20140401,20160331,SSE,M & M LAWN CARE EAST INC,SS&E,455754.41,36,24,"$29,199.66"
T4Z59750,140129,Anti-Freeze and Heat Transfer Fluid,20130901,20150831,SSE,CRAFT OIL CORPORATION,SS&E,314951.05,22,10,"$27,346.46"
T4Z59760,A40205,Medium and Heavy Duty Truck Replacement Parts,20140101,20151231,SSE,UNI SELECT USA INC,SS&E,32000.01,30,18,
T4Z59780,140078,Fire Vehicle Apparatus Replacement Parts,20130701,20150630,SSE,BAY HEAD INVESTMENTS INC,SS&E,30000.01,36,24,
T4Z59860,140159,"Plumbing Equipment, Repair Parts, and Maintenance Supplies",20131001,20150930,SSE,FERGUSON ENTERPRISES INC,SS&E,1800000,33,21,"$207,596.11"
T4Z59990,140155,"Rebuild and Replacement Parts, Tires/Tubes for City Owned Motorcycles",20131001,20150930,SSE,SANGINITI CYCLE INC,SS&E,32000.01,36,24,$4.42
T4Z60100,150061,Office Automation,20141001,20150930,SSE,S H I INTERNATIONAL CORP,SS&E,210000,35,35,"$120,856.99"
T4Z60160,140236,"Underwear, Sleepwear, Athletic Apparel and Shoes",20140201,20160131,SSE,BOB BARKER CO INC,SS&E,76784.68,35,23,"$16,262.98"
T4Z60170,140277,Emergency HVAC Repair Service,20140401,20150331,SSE,BURNS MECHANICAL INC,SS&E,32000.01,33,33,"$170,294.31"
T4Z60180,140282,HVAC / Refrigeration Repair Parts,20140401,20160331,SSE,UNITED REFRIGERATION INC,SS&E,453000,33,21,"$13,825.89"
T4Z60200,140149,Laboratory Services -Analysis of Various Sample Types for Lead,20131001,20150930,SSE,BATTA ENVIRONMENTAL ASSOC INC,SS&E,52986.25,36,24,"$3,362.58"
T4Z60270,140266,Pump Repair Parts,20140301,20160229,SSE,GENERAL ASPHALT PAVING CO OF PHILA,SS&E,85500,36,24,
T4Z60310,140274,Bituminous Materials,20140401,20150531,SSE,CRAFCO INC,SS&E,32000.01,03,03,"$72,803.58"
T4Z60340,140162,Bar Screen Parts,20131001,20150930,SSE,PRUYN BEARING CO,SS&E,210000,36,24,
T5QG8410,150115,Disaster Recovery Insurance for Mailing Services,20150101,20151231,SSE,INSTANT WEB LLC,SS&E,32000.01,36,36,
T5YC4960,150053,C-Post and Pedestal Poles,20140901,20150831,SSE,FLEMINGTON ALUMINUM & BRASS INC,SS&E,148826.35,36,36,
T5YO801L,150095,Parkland Forest Restoration and Protection,20141101,20151031,SSE,BUSTLETON SERVICES INC,SS&E,459642,12,12,"$51,561.25"
T5YQ064L,150071,Tiller Ladder,20141001,20150930,SSE,KOVATCH MOBILE EQUIPMENT CORP,SS&E,7319908,36,36,
T5YQ066L,150172,"Pumper 1500 Gallon, Fire Fighting",20150301,20160229,SSE,SPARTAN MOTORS USA INC,SS&E,497051,36,36,
T5YQ6820,150062,"Sandwiches For Prisoners at CJC, 1801 Vine St and the ""New"" Family Court",20141001,20150930,SSE,EVENT CATERERS INC,SS&E,144300,36,36,
T5Z0195F,150125,Juice,20150101,20150630,SSE,WHOLESALE LIQUIDATIONS LLC,SS&E,39840,,,"$2,624.42"
T5Z60480,150027,"Best Locking Systems: Maintenance, Repair and Supplies",20140801,20150731,SSE,JAMES DOORCHECK INC,SS&E,206250,36,36,"$33,735.42"
T5Z60510,150118,"Lubricants, Oils (Recycled and Virgin) and Greases",20150101,20151231,SSE,CRAFT OIL CORPORATION,SS&E,525572.37,03,03,"$106,549.27"
T5Z60520,150058,Lockers,20141101,20151031,SSE,RABCO EQUIPMENT CORP,SS&E,32000.01,36,36,
T5Z60540,150056,Disposal of Construction Debris/Waste,20140901,20150831,SSE,RICHARD S BURNS & CO INC,SS&E,374305.25,36,36,"$80,156.31"
T5Z60560,150050,Lumber,20140901,20150531,SSE,AMERICAN FOREST PRODUCTS,SS&E,253632.58,03,00,"$61,508.38"
T5Z60660,A50141,"Brick, Cement, Concrete and Masonry Materials",20150101,20151231,SSE,DONATO SPAVENTA & SONS INC,SS&E,349380,36,36,
T5Z60770,150181,Tires and Tubes,20150301,20160229,SSE,MCCARTHY TIRE SERVICE CO OF PHILA INC,SS&E,94500,36,36,
T8Z5338P,080370,DESKTOP SUPPORT SERVICES,20080401,20150630,SSE,DELL MARKETING L P,SS&E,5390000,00,00,"$76,682.22"
U1YQ8170,120087,Monthly Maint/Repair and Supply of Parts for the City Radio Towers and Antenna Systems,20110726,20150630,SSE,PRECISION TOWER SERVICES INC,SS&E,242582,36,00,"$14,994.00"
U1Z57030,110275,Glass and Plastics,20110401,20150531,SSE,STATE GLASS & UPHOLSTERY INC,SS&E,815001,36,03,"$9,714.54"
U1Z57110,110287,Playground Parts & Materials  Sch 921,20110301,20150228,SSE,GENERAL RECREATION INC,SS&E,130001,36,00,
U1Z5720L,110323,Traffic Marking Compounds,20110519,20150430,SSE,SWARCO INDUSTRIES INC,SS&E,574000,36,00,
U2YL6780,120272,Repair & Calibration of Radiation Monitors,20120401,20150331,SSE,QAL TEK ASSOCIATES,SS&E,90001,36,12,
U2Z5780,130085,"Bags, Paper and Plastic Sch 544",20120901,20150831,SSE,ALL AMERICAN POLY,SS&E,1359432.52,36,12,"$96,946.65"
U2Z58380,130221,Security Guard Service (Armed and Unarmed),20121201,20151130,SSE,SCOTLANDYARD SECURITY SERVICES INC,SS&E,3246309.2,36,12,"$214,340.37"
U3XR7260,130112,Personal Protection Supplies for Autopsies,20121001,20150930,SSE,SALAM INTERNATIONAL INC,SS&E,207001,36,12,"$33,204.60"
U3YB6180,150044,Immunochemistry Analyzers - Infectious and Non Infectious Diseases,20141001,20150930,SSE,ABBOTT LABORATORIES INC,SS&E,189037,36,36,
U3YQ0590,140192,Purchase of Various Sport Utility Vehicles,20131201,20151130,SSE,CHAS S WINNER INC,SS&E,2457460.8,36,24,
U3Z58430,130063,"BOND LINE PRINTING, SCH. 105",20120801,20150731,SSE,RIDGWAYS LLC,SS&E,87000,33,09,"$2,539.93"
U3Z59360,140166,Engine and Transmission Repair,20131101,20151031,SSE,DELAWARE VALLEY TRUCK SERVICE,SS&E,198560,27,15,"$113,756.23"
U4YC4950,150168,Traffic Speed Control Materials,20150201,20160131,SSE,TRAFFIC LOGIX CORP,SS&E,63057.5,36,36,
U4Z60230,140285,Ammunition,20140501,20150430,SSE,WITMER PUBLIC SAFETY GROUP INC,SS&E,71472.89,33,33,$750.00
U5YQ0890,150093,MANSFIELD OIL COMPANY OF GAINSVILLE INC Bid # U5YQ0890,20141101,20151031,SSE,MANSFIELD OIL COMPANY OF GAINSVILLE INC,SS&E,250920,24,24,"$6,613.87"
U5Z60520,150100,Lockers,20141101,20151031,SSE,ROBINSON STEEL CO,SS&E,96875,36,36,"$14,377.25"
U5Z60560,150072,Lumber,20141001,20150531,SSE,TAGUE LUMBER INC,SS&E,53558,03,00,"$4,528.03"
US110179,110135,PLAYCORE WISCONSIN Bid # US110179,20100917,20150508,SSE,PLAYCORE WISCONSIN,SS&E,2488000,,,"$54,227.71"
USC11017,120153,KOMPAN INC Bid # USC11017,20100917,20150916,SSE,KOMPAN INC,SS&E,800000,36,00,
UTILITY,990731,03/96-F INTSL VIEW/CALL SY-RQXX97002606,19990701,20150630,SSE,PECO ENERGY CO,SS&E,867866082,96,12,"$3,778,192.36"
V3VW8430,135026,"ELECTRONIC TEST & MEASUREMENT INSTRUMENTS SVC, CALIBRATION & PARTS",20130201,20160131,SSE,CAL TEC LABS INC,SS&E,7092,36,12,$12.50
V3Z59720,135131,Courier Service,20130501,20150430,SSE,PRIORITY EXPRESS COURIER INC,SS&E,13121.25,36,24,$852.60
V5Z0715F,155005,Ice Cream,20140701,20150630,SSE,QUALITY SALES & DISTRIBUTION INC,SS&E,5580,00,00,$614.40
W5Z0107F,155014,Snacks,20150101,20150630,SSE,KARETAS FOODS INC,SS&E,9161.3,,,"$1,316.20"
W5Z0110F,155015,Potato Salad,20150203,20150630,SSE,QUALITY SALES & DISTRIBUTION INC,SS&E,1875,,,
W5Z0111F,155012,Frozen Fruits/Vegetables,20150101,20150630,SSE,MIVILA CORP,SS&E,31551,,,
